cohort,site,id,mouse,group,Tx,entry,body_weight,lifespan_days,dead
C2005,UT,UT01063,C2005|UT01063,Control,0,182.625,47.0,291,1
C2005,UT,UT01064,C2005|UT01064,Control,0,182.625,34.299999,792,1
C2005,UT,UT01082,C2005|UT01082,Control,0,182.625,42.099998,867,1
C2005,UT,UT01083,C2005|UT01083,Control,0,182.625,45.599998,667,1
C2005,UT,UT01084,C2005|UT01084,Control,0,182.625,44.799999,897,1
C2005,UT,UT01126,C2005|UT01126,Control,0,182.625,48.099998,713,1
C2005,UT,UT01127,C2005|UT01127,Control,0,182.625,42.599998,583,1
C2005,UT,UT01128,C2005|UT01128,Control,0,182.625,42.799999,726,1
C2005,UT,UT01183,C2005|UT01183,Control,0,182.625,48.599998,732,1
C2005,UT,UT01184,C2005|UT01184,Control,0,182.625,47.400002,1020,1
C2005,UT,UT01185,C2005|UT01185,Control,0,182.625,42.900002,256,1
C2005,UT,UT01239,C2005|UT01239,Control,0,182.625,34.700001,1083,1
C2005,UT,UT01240,C2005|UT01240,Control,0,182.625,34.099998,550,1
C2005,UT,UT01241,C2005|UT01241,Control,0,182.625,46.200001,799,1
C2005,UT,UT01242,C2005|UT01242,Control,0,182.625,51.5,890,1
C2005,UT,UT01243,C2005|UT01243,Control,0,182.625,53.400002,309,1
C2005,UT,UT01244,C2005|UT01244,Control,0,182.625,47.299999,750,1
C2005,UT,UT01245,C2005|UT01245,Control,0,182.625,40.099998,771,1
C2005,UT,UT01246,C2005|UT01246,Control,0,182.625,50.599998,359,1
C2005,UT,UT01247,C2005|UT01247,Control,0,182.625,47.099998,543,1
C2005,UT,UT01270,C2005|UT01270,Control,0,182.625,52.099998,377,1
C2005,UT,UT01271,C2005|UT01271,Control,0,182.625,50.299999,434,1
C2005,UT,UT01272,C2005|UT01272,Control,0,182.625,48.599998,487,1
C2005,UT,UT01365,C2005|UT01365,Control,0,182.625,46.599998,497,1
C2005,UT,UT01366,C2005|UT01366,Control,0,182.625,45.299999,394,1
C2005,UT,UT01367,C2005|UT01367,Control,0,182.625,36.5,966,1
C2005,UT,UT01382,C2005|UT01382,Control,0,182.625,33.099998,1139,1
C2005,UT,UT01383,C2005|UT01383,Control,0,182.625,47.299999,652,1
C2005,UT,UT01384,C2005|UT01384,Control,0,182.625,46.200001,1064,1
C2005,UT,UT01414,C2005|UT01414,Control,0,182.625,48.400002,283,1
C2005,UT,UT01415,C2005|UT01415,Control,0,182.625,46.5,962,1
C2005,UT,UT01416,C2005|UT01416,Control,0,182.625,51.099998,888,1
C2005,UT,UT01445,C2005|UT01445,Control,0,182.625,36.900002,875,1
C2005,UT,UT01446,C2005|UT01446,Control,0,182.625,40.400002,809,1
C2005,UT,UT01447,C2005|UT01447,Control,0,182.625,47.700001,279,1
C2005,UT,UT01455,C2005|UT01455,Control,0,182.625,42.900002,654,1
C2005,UT,UT01456,C2005|UT01456,Control,0,182.625,48.299999,659,1
C2005,UT,UT01457,C2005|UT01457,Control,0,182.625,34.200001,835,1
C2005,UT,UT01516,C2005|UT01516,Control,0,182.625,35.599998,953,1
C2005,UT,UT01517,C2005|UT01517,Control,0,182.625,43.0,868,1
C2005,UT,UT01518,C2005|UT01518,Control,0,182.625,37.099998,613,1
C2005,UT,UT01523,C2005|UT01523,Control,0,182.625,36.5,720,1
C2005,UT,UT01524,C2005|UT01524,Control,0,182.625,42.599998,568,1
C2005,UT,UT01525,C2005|UT01525,Control,0,182.625,41.299999,335,1
C2005,UT,UT01543,C2005|UT01543,Control,0,182.625,42.200001,527,1
C2005,UT,UT01544,C2005|UT01544,Control,0,182.625,43.299999,526,1
C2005,UT,UT01545,C2005|UT01545,Control,0,182.625,43.0,456,1
C2005,UT,UT01564,C2005|UT01564,Control,0,182.625,44.5,1113,1
C2005,UT,UT01565,C2005|UT01565,Control,0,182.625,44.799999,667,1
C2005,UT,UT01566,C2005|UT01566,Control,0,182.625,40.200001,1004,1
C2005,UT,UT01575,C2005|UT01575,Control,0,182.625,40.799999,666,1
C2005,UT,UT01576,C2005|UT01576,Control,0,182.625,41.400002,653,1
C2005,UT,UT01577,C2005|UT01577,Control,0,182.625,45.0,262,1
C2005,UT,UT01599,C2005|UT01599,Control,0,182.625,41.400002,806,1
C2005,UT,UT01600,C2005|UT01600,Control,0,182.625,43.200001,1101,1
C2005,UT,UT01601,C2005|UT01601,Control,0,182.625,41.099998,1149,1
C2005,UT,UT01612,C2005|UT01612,Control,0,182.625,49.400002,552,1
C2005,UT,UT01613,C2005|UT01613,Control,0,182.625,46.200001,616,1
C2005,UT,UT01614,C2005|UT01614,Control,0,182.625,42.900002,719,1
C2005,UT,UT01615,C2005|UT01615,Control,0,182.625,45.0,794,1
C2005,UT,UT01616,C2005|UT01616,Control,0,182.625,30.4,815,1
C2005,UT,UT01617,C2005|UT01617,Control,0,182.625,40.5,964,1
C2005,UT,UT01691,C2005|UT01691,Control,0,182.625,47.299999,714,1
C2005,UT,UT01692,C2005|UT01692,Control,0,182.625,47.099998,749,1
C2005,UT,UT01693,C2005|UT01693,Control,0,182.625,39.700001,894,1
C2005,UT,UT01694,C2005|UT01694,Control,0,182.625,46.900002,1013,1
C2005,UT,UT01695,C2005|UT01695,Control,0,182.625,50.799999,781,1
C2005,UT,UT01696,C2005|UT01696,Control,0,182.625,40.200001,634,1
C2005,UT,UT01701,C2005|UT01701,Control,0,182.625,37.900002,1176,1
C2005,UT,UT01702,C2005|UT01702,Control,0,182.625,39.799999,738,1
C2005,UT,UT01736,C2005|UT01736,Control,0,182.625,36.900002,836,1
C2005,UT,UT01737,C2005|UT01737,Control,0,182.625,50.400002,700,1
C2005,UT,UT01738,C2005|UT01738,Control,0,182.625,49.599998,766,1
C2005,UT,UT01739,C2005|UT01739,Control,0,182.625,41.099998,1004,1
C2005,UT,UT01740,C2005|UT01740,Control,0,182.625,48.200001,843,1
C2005,UT,UT01741,C2005|UT01741,Control,0,182.625,45.400002,793,1
C2005,UT,UT00903,C2005|UT00903,Rapa,1,182.625,36.099998,745,1
C2005,UT,UT00904,C2005|UT00904,Rapa,1,182.625,29.9,602,1
C2005,UT,UT00905,C2005|UT00905,Rapa,1,182.625,38.0,860,1
C2005,UT,UT01045,C2005|UT01045,Rapa,1,182.625,39.200001,1079,1
C2005,UT,UT01046,C2005|UT01046,Rapa,1,182.625,32.200001,1050,1
C2005,UT,UT01047,C2005|UT01047,Rapa,1,182.625,33.799999,1213,1
C2005,UT,UT01113,C2005|UT01113,Rapa,1,182.625,42.299999,886,1
C2005,UT,UT01114,C2005|UT01114,Rapa,1,182.625,39.599998,1005,1
C2005,UT,UT01115,C2005|UT01115,Rapa,1,182.625,36.0,1025,1
C2005,UT,UT01143,C2005|UT01143,Rapa,1,182.625,35.200001,615,1
C2005,UT,UT01144,C2005|UT01144,Rapa,1,182.625,34.299999,1087,1
C2005,UT,UT01145,C2005|UT01145,Rapa,1,182.625,41.799999,1119,1
C2005,UT,UT01293,C2005|UT01293,Rapa,1,182.625,43.700001,678,1
C2005,UT,UT01294,C2005|UT01294,Rapa,1,182.625,40.599998,1098,1
C2005,UT,UT01295,C2005|UT01295,Rapa,1,182.625,30.1,1146,1
C2005,UT,UT01314,C2005|UT01314,Rapa,1,182.625,40.799999,528,1
C2005,UT,UT01315,C2005|UT01315,Rapa,1,182.625,43.799999,193,1
C2005,UT,UT01316,C2005|UT01316,Rapa,1,182.625,42.5,607,1
C2005,UT,UT01403,C2005|UT01403,Rapa,1,182.625,31.5,1119,1
C2005,UT,UT01404,C2005|UT01404,Rapa,1,182.625,35.5,945,1
C2005,UT,UT01405,C2005|UT01405,Rapa,1,182.625,26.4,1197,1
C2005,UT,UT01499,C2005|UT01499,Rapa,1,182.625,34.200001,1120,1
C2005,UT,UT01500,C2005|UT01500,Rapa,1,182.625,37.099998,1228,1
C2005,UT,UT01501,C2005|UT01501,Rapa,1,182.625,46.200001,1089,1
C2005,UT,UT01536,C2005|UT01536,Rapa,1,182.625,43.400002,587,1
C2005,UT,UT01537,C2005|UT01537,Rapa,1,182.625,37.900002,977,1
C2005,UT,UT01538,C2005|UT01538,Rapa,1,182.625,33.299999,484,1
C2005,UT,UT01554,C2005|UT01554,Rapa,1,182.625,32.599998,902,1
C2005,UT,UT01555,C2005|UT01555,Rapa,1,182.625,43.0,818,1
C2005,UT,UT01556,C2005|UT01556,Rapa,1,182.625,40.299999,791,1
C2005,UT,UT01636,C2005|UT01636,Rapa,1,182.625,39.299999,1235,1
C2005,UT,UT01637,C2005|UT01637,Rapa,1,182.625,37.700001,1193,1
C2005,UT,UT01638,C2005|UT01638,Rapa,1,182.625,35.799999,1228,1
C2005,UT,UT01650,C2005|UT01650,Rapa,1,182.625,47.200001,729,1
C2005,UT,UT01651,C2005|UT01651,Rapa,1,182.625,34.200001,817,1
C2005,UT,UT01652,C2005|UT01652,Rapa,1,182.625,41.0,1031,1
C2005,UT,UT01657,C2005|UT01657,Rapa,1,182.625,38.900002,759,1
C2005,UT,UT01658,C2005|UT01658,Rapa,1,182.625,44.099998,560,1
C2005,UT,UT01659,C2005|UT01659,Rapa,1,182.625,41.099998,933,1
C2005,UT,UT01715,C2005|UT01715,Rapa,1,182.625,39.5,1176,1
C2005,UT,UT01716,C2005|UT01716,Rapa,1,182.625,38.0,1129,1
C2005,UT,UT01717,C2005|UT01717,Rapa,1,182.625,46.599998,775,1
C2005,UT,UT01749,C2005|UT01749,Rapa,1,182.625,42.099998,999,1
C2005,UT,UT01750,C2005|UT01750,Rapa,1,182.625,45.599998,990,1
C2005,UT,UT01751,C2005|UT01751,Rapa,1,182.625,35.5,647,1
C2006,TJL,JL01930,C2006|JL01930,Control,0,182.625,38.0,699,1
C2006,TJL,JL01931,C2006|JL01931,Control,0,182.625,47.0,904,1
C2006,TJL,JL01932,C2006|JL01932,Control,0,182.625,40.0,874,1
C2006,TJL,JL01933,C2006|JL01933,Control,0,182.625,43.0,808,1
C2006,TJL,JL01934,C2006|JL01934,Control,0,182.625,36.0,1042,1
C2006,TJL,JL01935,C2006|JL01935,Control,0,182.625,42.0,829,1
C2006,TJL,JL01966,C2006|JL01966,Control,0,182.625,37.0,903,1
C2006,TJL,JL01967,C2006|JL01967,Control,0,182.625,39.0,896,1
C2006,TJL,JL01968,C2006|JL01968,Control,0,182.625,37.0,587,1
C2006,TJL,JL01969,C2006|JL01969,Control,0,182.625,44.0,972,1
C2006,TJL,JL01970,C2006|JL01970,Control,0,182.625,42.0,1103,1
C2006,TJL,JL01971,C2006|JL01971,Control,0,182.625,47.0,453,1
C2006,TJL,JL02160,C2006|JL02160,Control,0,182.625,41.0,940,1
C2006,TJL,JL02161,C2006|JL02161,Control,0,182.625,45.0,748,1
C2006,TJL,JL02162,C2006|JL02162,Control,0,182.625,42.0,724,1
C2006,TJL,JL02178,C2006|JL02178,Control,0,182.625,44.0,702,1
C2006,TJL,JL02179,C2006|JL02179,Control,0,182.625,42.0,706,1
C2006,TJL,JL02180,C2006|JL02180,Control,0,182.625,47.0,488,1
C2006,TJL,JL02188,C2006|JL02188,Control,0,182.625,41.0,864,1
C2006,TJL,JL02189,C2006|JL02189,Control,0,182.625,41.0,636,1
C2006,TJL,JL02190,C2006|JL02190,Control,0,182.625,38.0,869,1
C2006,TJL,JL02207,C2006|JL02207,Control,0,182.625,49.0,456,1
C2006,TJL,JL02208,C2006|JL02208,Control,0,182.625,47.0,696,1
C2006,TJL,JL02209,C2006|JL02209,Control,0,182.625,43.0,631,1
C2006,TJL,JL02228,C2006|JL02228,Control,0,182.625,45.0,865,1
C2006,TJL,JL02229,C2006|JL02229,Control,0,182.625,37.0,1182,1
C2006,TJL,JL02230,C2006|JL02230,Control,0,182.625,35.0,1008,1
C2006,TJL,JL02292,C2006|JL02292,Control,0,182.625,41.0,832,1
C2006,TJL,JL02293,C2006|JL02293,Control,0,182.625,35.0,1007,1
C2006,TJL,JL02294,C2006|JL02294,Control,0,182.625,45.0,414,1
C2006,TJL,JL02306,C2006|JL02306,Control,0,182.625,44.0,543,1
C2006,TJL,JL02307,C2006|JL02307,Control,0,182.625,43.0,1103,1
C2006,TJL,JL02308,C2006|JL02308,Control,0,182.625,42.0,696,1
C2006,TJL,JL02339,C2006|JL02339,Control,0,182.625,47.0,930,1
C2006,TJL,JL02340,C2006|JL02340,Control,0,182.625,31.0,927,1
C2006,TJL,JL02341,C2006|JL02341,Control,0,182.625,41.0,847,1
C2006,TJL,JL02359,C2006|JL02359,Control,0,182.625,45.0,504,1
C2006,TJL,JL02360,C2006|JL02360,Control,0,182.625,46.0,635,1
C2006,TJL,JL02361,C2006|JL02361,Control,0,182.625,43.0,762,1
C2006,TJL,JL02371,C2006|JL02371,Control,0,182.625,36.0,1023,1
C2006,TJL,JL02372,C2006|JL02372,Control,0,182.625,39.0,896,1
C2006,TJL,JL02373,C2006|JL02373,Control,0,182.625,45.0,485,1
C2006,TJL,JL02432,C2006|JL02432,Control,0,182.625,48.0,396,1
C2006,TJL,JL02433,C2006|JL02433,Control,0,182.625,42.0,873,1
C2006,TJL,JL02434,C2006|JL02434,Control,0,182.625,39.0,899,1
C2006,TJL,JL02453,C2006|JL02453,Control,0,182.625,43.0,803,1
C2006,TJL,JL02454,C2006|JL02454,Control,0,182.625,43.0,948,1
C2006,TJL,JL02455,C2006|JL02455,Control,0,182.625,40.0,515,1
C2006,TJL,JL02456,C2006|JL02456,Control,0,182.625,49.0,920,1
C2006,TJL,JL02457,C2006|JL02457,Control,0,182.625,45.0,796,1
C2006,TJL,JL02458,C2006|JL02458,Control,0,182.625,47.0,635,1
C2006,TJL,JL02560,C2006|JL02560,Control,0,182.625,43.0,609,1
C2006,TJL,JL02561,C2006|JL02561,Control,0,182.625,47.0,497,1
C2006,TJL,JL02562,C2006|JL02562,Control,0,182.625,52.0,295,1
C2006,TJL,JL02579,C2006|JL02579,Control,0,182.625,40.0,830,1
C2006,TJL,JL02580,C2006|JL02580,Control,0,182.625,46.0,740,1
C2006,TJL,JL02581,C2006|JL02581,Control,0,182.625,39.0,1197,1
C2006,TJL,JL02641,C2006|JL02641,Control,0,182.625,38.0,878,1
C2006,TJL,JL02642,C2006|JL02642,Control,0,182.625,42.0,648,1
C2006,TJL,JL02643,C2006|JL02643,Control,0,182.625,43.0,676,1
C2006,TJL,JL02647,C2006|JL02647,Control,0,182.625,44.0,812,1
C2006,TJL,JL02648,C2006|JL02648,Control,0,182.625,42.0,629,1
C2006,TJL,JL02649,C2006|JL02649,Control,0,182.625,47.0,892,1
C2006,TJL,JL02680,C2006|JL02680,Control,0,182.625,38.0,364,1
C2006,TJL,JL02681,C2006|JL02681,Control,0,182.625,39.0,650,1
C2006,TJL,JL02682,C2006|JL02682,Control,0,182.625,43.0,564,1
C2006,TJL,JL02694,C2006|JL02694,Control,0,182.625,39.0,476,1
C2006,TJL,JL02695,C2006|JL02695,Control,0,182.625,42.0,961,1
C2006,TJL,JL02696,C2006|JL02696,Control,0,182.625,47.0,952,1
C2006,TJL,JL02749,C2006|JL02749,Control,0,182.625,45.0,791,1
C2006,TJL,JL02750,C2006|JL02750,Control,0,182.625,35.0,997,1
C2006,TJL,JL02751,C2006|JL02751,Control,0,182.625,38.0,850,1
C2006,TJL,JL02752,C2006|JL02752,Control,0,182.625,34.0,920,1
C2006,TJL,JL02753,C2006|JL02753,Control,0,182.625,42.0,795,1
C2006,TJL,JL02754,C2006|JL02754,Control,0,182.625,42.0,731,1
C2006,TJL,JL01927,C2006|JL01927,Res_hi,1,182.625,43.0,1091,1
C2006,TJL,JL01928,C2006|JL01928,Res_hi,1,182.625,46.0,885,1
C2006,TJL,JL01929,C2006|JL01929,Res_hi,1,182.625,49.0,378,1
C2006,TJL,JL02157,C2006|JL02157,Res_hi,1,182.625,50.0,850,1
C2006,TJL,JL02158,C2006|JL02158,Res_hi,1,182.625,40.0,669,1
C2006,TJL,JL02159,C2006|JL02159,Res_hi,1,182.625,43.0,641,1
C2006,TJL,JL02210,C2006|JL02210,Res_hi,1,182.625,34.0,622,1
C2006,TJL,JL02211,C2006|JL02211,Res_hi,1,182.625,43.0,572,1
C2006,TJL,JL02212,C2006|JL02212,Res_hi,1,182.625,39.0,980,1
C2006,TJL,JL02247,C2006|JL02247,Res_hi,1,182.625,43.0,615,1
C2006,TJL,JL02248,C2006|JL02248,Res_hi,1,182.625,39.0,911,1
C2006,TJL,JL02249,C2006|JL02249,Res_hi,1,182.625,43.0,495,1
C2006,TJL,JL02259,C2006|JL02259,Res_hi,1,182.625,33.0,1053,1
C2006,TJL,JL02260,C2006|JL02260,Res_hi,1,182.625,36.0,572,1
C2006,TJL,JL02261,C2006|JL02261,Res_hi,1,182.625,43.0,537,1
C2006,TJL,JL02276,C2006|JL02276,Res_hi,1,182.625,38.0,1077,1
C2006,TJL,JL02277,C2006|JL02277,Res_hi,1,182.625,42.0,421,1
C2006,TJL,JL02278,C2006|JL02278,Res_hi,1,182.625,39.0,854,1
C2006,TJL,JL02312,C2006|JL02312,Res_hi,1,182.625,37.0,935,1
C2006,TJL,JL02313,C2006|JL02313,Res_hi,1,182.625,41.0,889,1
C2006,TJL,JL02314,C2006|JL02314,Res_hi,1,182.625,39.0,760,1
C2006,TJL,JL02392,C2006|JL02392,Res_hi,1,182.625,37.0,924,1
C2006,TJL,JL02393,C2006|JL02393,Res_hi,1,182.625,44.0,889,1
C2006,TJL,JL02394,C2006|JL02394,Res_hi,1,182.625,40.0,733,1
C2006,TJL,JL02496,C2006|JL02496,Res_hi,1,182.625,33.0,884,1
C2006,TJL,JL02497,C2006|JL02497,Res_hi,1,182.625,43.0,625,1
C2006,TJL,JL02498,C2006|JL02498,Res_hi,1,182.625,45.0,270,1
C2006,TJL,JL02613,C2006|JL02613,Res_hi,1,182.625,38.0,287,1
C2006,TJL,JL02614,C2006|JL02614,Res_hi,1,182.625,40.0,895,1
C2006,TJL,JL02615,C2006|JL02615,Res_hi,1,182.625,41.0,975,1
C2006,TJL,JL02616,C2006|JL02616,Res_hi,1,182.625,39.0,928,1
C2006,TJL,JL02617,C2006|JL02617,Res_hi,1,182.625,44.0,1025,1
C2006,TJL,JL02618,C2006|JL02618,Res_hi,1,182.625,38.0,787,1
C2006,TJL,JL02677,C2006|JL02677,Res_hi,1,182.625,42.0,784,1
C2006,TJL,JL02678,C2006|JL02678,Res_hi,1,182.625,39.0,857,1
C2006,TJL,JL02679,C2006|JL02679,Res_hi,1,182.625,43.0,741,1
C2006,TJL,JL02724,C2006|JL02724,Res_hi,1,182.625,39.0,910,1
C2006,TJL,JL02725,C2006|JL02725,Res_hi,1,182.625,39.0,811,1
C2006,TJL,JL02726,C2006|JL02726,Res_hi,1,182.625,37.0,710,1
C2006,TJL,JL02755,C2006|JL02755,Res_hi,1,182.625,38.0,866,1
C2006,TJL,JL02756,C2006|JL02756,Res_hi,1,182.625,43.0,896,1
C2006,TJL,JL02757,C2006|JL02757,Res_hi,1,182.625,44.0,453,1
C2006,TJL,JL02758,C2006|JL02758,Res_hi,1,182.625,48.0,263,1
C2006,TJL,JL02759,C2006|JL02759,Res_hi,1,182.625,45.0,753,1
C2006,TJL,JL02760,C2006|JL02760,Res_hi,1,182.625,53.0,756,1
C2006,UM,UM13365,C2006|UM13365,Control,0,182.625,42.5,647,1
C2006,UM,UM13372,C2006|UM13372,Control,0,182.625,34.799999,708,1
C2006,UM,UM13379,C2006|UM13379,Control,0,182.625,44.299999,929,1
C2006,UM,UM13477,C2006|UM13477,Control,0,182.625,30.6,589,1
C2006,UM,UM13484,C2006|UM13484,Control,0,182.625,41.400002,1008,1
C2006,UM,UM13491,C2006|UM13491,Control,0,182.625,30.700001,974,1
C2006,UM,UM13631,C2006|UM13631,Control,0,182.625,31.299999,1196,1
C2006,UM,UM13638,C2006|UM13638,Control,0,182.625,33.900002,647,1
C2006,UM,UM13645,C2006|UM13645,Control,0,182.625,36.900002,554,1
C2006,UM,UM13778,C2006|UM13778,Control,0,182.625,41.599998,561,1
C2006,UM,UM13785,C2006|UM13785,Control,0,182.625,35.700001,758,1
C2006,UM,UM13792,C2006|UM13792,Control,0,182.625,40.799999,939,1
C2006,UM,UM13946,C2006|UM13946,Control,0,182.625,33.200001,670,1
C2006,UM,UM13953,C2006|UM13953,Control,0,182.625,36.599998,846,1
C2006,UM,UM13960,C2006|UM13960,Control,0,182.625,30.4,914,1
C2006,UM,UM13967,C2006|UM13967,Control,0,182.625,42.700001,967,1
C2006,UM,UM13974,C2006|UM13974,Control,0,182.625,36.5,1007,1
C2006,UM,UM13981,C2006|UM13981,Control,0,182.625,36.700001,762,1
C2006,UM,UM14198,C2006|UM14198,Control,0,182.625,31.9,1146,1
C2006,UM,UM14205,C2006|UM14205,Control,0,182.625,40.299999,953,1
C2006,UM,UM14212,C2006|UM14212,Control,0,182.625,33.5,669,1
C2006,UM,UM14268,C2006|UM14268,Control,0,182.625,30.799999,914,1
C2006,UM,UM14275,C2006|UM14275,Control,0,182.625,34.700001,634,1
C2006,UM,UM14282,C2006|UM14282,Control,0,182.625,31.4,955,1
C2006,UM,UM14317,C2006|UM14317,Control,0,182.625,35.299999,716,1
C2006,UM,UM14324,C2006|UM14324,Control,0,182.625,30.4,821,1
C2006,UM,UM14331,C2006|UM14331,Control,0,182.625,32.799999,610,1
C2006,UM,UM14408,C2006|UM14408,Control,0,182.625,30.1,810,1
C2006,UM,UM14415,C2006|UM14415,Control,0,182.625,32.099998,723,1
C2006,UM,UM14422,C2006|UM14422,Control,0,182.625,37.0,919,1
C2006,UM,UM14590,C2006|UM14590,Control,0,182.625,32.799999,1077,1
C2006,UM,UM14597,C2006|UM14597,Control,0,182.625,29.0,906,1
C2006,UM,UM14604,C2006|UM14604,Control,0,182.625,38.0,927,1
C2006,UM,UM14835,C2006|UM14835,Control,0,182.625,35.599998,727,1
C2006,UM,UM14842,C2006|UM14842,Control,0,182.625,41.900002,874,1
C2006,UM,UM14849,C2006|UM14849,Control,0,182.625,34.900002,727,1
C2006,UM,UM14954,C2006|UM14954,Control,0,182.625,27.9,921,1
C2006,UM,UM14961,C2006|UM14961,Control,0,182.625,35.799999,797,1
C2006,UM,UM14968,C2006|UM14968,Control,0,182.625,34.400002,953,1
C2006,UM,UM15199,C2006|UM15199,Control,0,182.625,35.599998,886,1
C2006,UM,UM15206,C2006|UM15206,Control,0,182.625,29.1,662,1
C2006,UM,UM15213,C2006|UM15213,Control,0,182.625,29.299999,1054,1
C2006,UM,UM15332,C2006|UM15332,Control,0,182.625,42.5,874,1
C2006,UM,UM15339,C2006|UM15339,Control,0,182.625,34.900002,476,1
C2006,UM,UM15346,C2006|UM15346,Control,0,182.625,46.099998,467,1
C2006,UM,UM15472,C2006|UM15472,Control,0,182.625,35.299999,839,1
C2006,UM,UM15479,C2006|UM15479,Control,0,182.625,32.400002,800,1
C2006,UM,UM15486,C2006|UM15486,Control,0,182.625,31.299999,1070,1
C2006,UM,UM15710,C2006|UM15710,Control,0,182.625,41.299999,816,1
C2006,UM,UM15717,C2006|UM15717,Control,0,182.625,33.5,968,1
C2006,UM,UM15724,C2006|UM15724,Control,0,182.625,40.5,922,1
C2006,UM,UM15731,C2006|UM15731,Control,0,182.625,37.099998,1236,1
C2006,UM,UM15738,C2006|UM15738,Control,0,182.625,33.799999,1061,1
C2006,UM,UM15745,C2006|UM15745,Control,0,182.625,33.700001,693,1
C2006,UM,UM15773,C2006|UM15773,Control,0,182.625,35.5,789,1
C2006,UM,UM15787,C2006|UM15787,Control,0,182.625,36.700001,724,1
C2006,UM,UM15953,C2006|UM15953,Control,0,182.625,29.1,820,1
C2006,UM,UM15960,C2006|UM15960,Control,0,182.625,31.1,393,1
C2006,UM,UM15967,C2006|UM15967,Control,0,182.625,29.200001,1001,1
C2006,UM,UM15995,C2006|UM15995,Control,0,182.625,33.099998,851,1
C2006,UM,UM16002,C2006|UM16002,Control,0,182.625,39.200001,652,1
C2006,UM,UM16009,C2006|UM16009,Control,0,182.625,34.799999,955,1
C2006,UM,UM16345,C2006|UM16345,Control,0,182.625,32.900002,780,1
C2006,UM,UM16352,C2006|UM16352,Control,0,182.625,35.0,618,1
C2006,UM,UM16359,C2006|UM16359,Control,0,182.625,33.400002,1268,1
C2006,UM,UM16366,C2006|UM16366,Control,0,182.625,30.6,688,1
C2006,UM,UM16373,C2006|UM16373,Control,0,182.625,36.700001,439,1
C2006,UM,UM16380,C2006|UM16380,Control,0,182.625,38.200001,869,1
C2006,UM,UM16436,C2006|UM16436,Control,0,182.625,32.599998,728,1
C2006,UM,UM16443,C2006|UM16443,Control,0,182.625,37.599998,885,1
C2006,UM,UM16450,C2006|UM16450,Control,0,182.625,32.299999,933,1
C2006,UM,UM16828,C2006|UM16828,Control,0,182.625,31.1,695,1
C2006,UM,UM16835,C2006|UM16835,Control,0,182.625,30.9,979,1
C2006,UM,UM16842,C2006|UM16842,Control,0,182.625,31.0,1100,1
C2006,UM,UM17045,C2006|UM17045,Control,0,182.625,34.700001,950,1
C2006,UM,UM17052,C2006|UM17052,Control,0,182.625,31.799999,711,1
C2006,UM,UM17059,C2006|UM17059,Control,0,182.625,37.299999,781,1
C2006,UM,UM17241,C2006|UM17241,Control,0,182.625,35.700001,850,1
C2006,UM,UM17248,C2006|UM17248,Control,0,182.625,34.299999,1065,1
C2006,UM,UM17255,C2006|UM17255,Control,0,182.625,33.799999,1162,1
C2006,UM,UM17262,C2006|UM17262,Control,0,182.625,30.1,622,1
C2006,UM,UM17269,C2006|UM17269,Control,0,182.625,31.4,616,1
C2006,UM,UM17276,C2006|UM17276,Control,0,182.625,33.599998,1019,1
C2006,UM,UM17283,C2006|UM17283,Control,0,182.625,30.4,1064,1
C2006,UM,UM17290,C2006|UM17290,Control,0,182.625,30.200001,1013,1
C2006,UM,UM17297,C2006|UM17297,Control,0,182.625,31.299999,1097,1
C2006,UM,UM17353,C2006|UM17353,Control,0,182.625,32.099998,928,1
C2006,UM,UM17360,C2006|UM17360,Control,0,182.625,31.0,826,1
C2006,UM,UM17367,C2006|UM17367,Control,0,182.625,39.200001,796,1
C2006,UM,UM17430,C2006|UM17430,Control,0,182.625,37.0,450,1
C2006,UM,UM17437,C2006|UM17437,Control,0,182.625,30.5,1043,1
C2006,UM,UM17444,C2006|UM17444,Control,0,182.625,36.0,1065,1
C2006,UM,UM17472,C2006|UM17472,Control,0,182.625,33.400002,954,1
C2006,UM,UM17479,C2006|UM17479,Control,0,182.625,40.200001,418,1
C2006,UM,UM17486,C2006|UM17486,Control,0,182.625,34.299999,663,1
C2006,UM,UM17731,C2006|UM17731,Control,0,182.625,30.799999,1096,1
C2006,UM,UM17738,C2006|UM17738,Control,0,182.625,36.099998,747,1
C2006,UM,UM17745,C2006|UM17745,Control,0,182.625,32.0,505,1
C2006,UM,UM17850,C2006|UM17850,Control,0,182.625,31.9,962,1
C2006,UM,UM17857,C2006|UM17857,Control,0,182.625,38.299999,672,1
C2006,UM,UM17864,C2006|UM17864,Control,0,182.625,32.099998,1092,1
C2006,UM,UM17976,C2006|UM17976,Control,0,182.625,31.200001,837,1
C2006,UM,UM17983,C2006|UM17983,Control,0,182.625,32.299999,1061,1
C2006,UM,UM17990,C2006|UM17990,Control,0,182.625,28.0,1085,1
C2006,UM,UM18165,C2006|UM18165,Control,0,182.625,31.700001,974,1
C2006,UM,UM18172,C2006|UM18172,Control,0,182.625,32.200001,701,1
C2006,UM,UM18179,C2006|UM18179,Control,0,182.625,31.6,1050,1
C2006,UM,UM13316,C2006|UM13316,Res_hi,1,182.625,32.700001,964,1
C2006,UM,UM13323,C2006|UM13323,Res_hi,1,182.625,31.200001,995,1
C2006,UM,UM13330,C2006|UM13330,Res_hi,1,182.625,35.299999,987,1
