cohort,site,id,mouse,arm,stratum,group,Tx,weight_age,entry,body_weight,weight_z_matched,matched_quartile,standardization_weight,comparison_reuse_count,lifespan_days,dead,mean_treatment_weight_effect_g
C2020,UT,UT14062,C2020|UT14062,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,28.7,-1.959432836668275,1,0.041666666666666664,2,468,1,-8.07406043869582
C2020,UT,UT14064,C2020|UT14064,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,38.6,-0.1062043923949655,2,0.04,2,844,1,-8.07406043869582
C2020,UT,UT14125,C2020|UT14125,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,35.7,-0.6490692902123992,2,0.04,2,1166,1,-8.07406043869582
C2020,UT,UT14126,C2020|UT14126,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,35.7,-0.6490692902123992,2,0.04,2,994,1,-8.07406043869582
C2020,UT,UT14127,C2020|UT14127,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,30.8,-1.566323772731512,1,0.041666666666666664,2,663,1,-8.07406043869582
C2020,UT,UT14139,C2020|UT14139,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,36.2,-0.5554718940369795,2,0.04,2,852,1,-8.07406043869582
C2020,UT,UT14140,C2020|UT14140,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,32.1,-1.3229705426754208,1,0.041666666666666664,2,870,1,-8.07406043869582
C2020,UT,UT14141,C2020|UT14141,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,41.2,0.38050206771721695,3,0.041666666666666664,2,654,1,-8.07406043869582
C2020,UT,UT14148,C2020|UT14148,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,34.2,-0.9298614787386581,1,0.041666666666666664,2,807,1,-8.07406043869582
C2020,UT,UT14149,C2020|UT14149,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,40.6,0.2681851923067131,3,0.041666666666666664,2,1083,1,-8.07406043869582
C2020,UT,UT14150,C2020|UT14150,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,32.4,-1.2668121049701697,1,0.041666666666666664,2,1092,1,-8.07406043869582
C2020,UT,UT14208,C2020|UT14208,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,29.6,-1.7909575235525192,1,0.041666666666666664,2,899,1,-8.07406043869582
C2020,UT,UT14209,C2020|UT14209,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,33.0,-1.1544952295596658,1,0.041666666666666664,2,1046,1,-8.07406043869582
C2020,UT,UT14210,C2020|UT14210,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,40.5,0.2494657130716289,3,0.041666666666666664,2,1128,1,-8.07406043869582
C2020,UT,UT14246,C2020|UT14246,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,38.6,-0.1062043923949655,2,0.04,2,615,1,-8.07406043869582
C2020,UT,UT14247,C2020|UT14247,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,35.2,-0.7426666863878189,2,0.04,2,1061,1,-8.07406043869582
C2020,UT,UT14248,C2020|UT14248,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,34.4,-0.8924225202684911,2,0.04,2,1251,1,-8.07406043869582
C2020,UT,UT14259,C2020|UT14259,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,40.7,0.2869046715417973,3,0.041666666666666664,2,706,1,-8.07406043869582
C2020,UT,UT14260,C2020|UT14260,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,40.9,0.32434363001196437,3,0.041666666666666664,2,755,1,-8.07406043869582
C2020,UT,UT14261,C2020|UT14261,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,33.5,-1.0608978333842463,1,0.041666666666666664,2,799,1,-8.07406043869582
C2020,UT,UT14290,C2020|UT14290,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,41.4,0.417941026187384,3,0.041666666666666664,2,532,1,-8.07406043869582
C2020,UT,UT14291,C2020|UT14291,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,32.3,-1.285531584205254,1,0.041666666666666664,2,1193,1,-8.07406043869582
C2020,UT,UT14292,C2020|UT14292,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,50.2,2.0652551988747705,4,0.04,2,783,1,-8.07406043869582
C2020,UT,UT14325,C2020|UT14325,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,47.1,1.4849513425871685,4,0.04,2,751,1,-8.07406043869582
C2020,UT,UT14326,C2020|UT14326,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,43.6,0.829769569359231,4,0.04,2,631,1,-8.07406043869582
C2020,UT,UT14327,C2020|UT14327,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,33.7,-1.0234588749140778,1,0.041666666666666664,2,582,1,-8.07406043869582
C2020,UT,UT14335,C2020|UT14335,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,30.1,-1.6973601273770995,1,0.041666666666666664,2,944,1,-8.07406043869582
C2020,UT,UT14336,C2020|UT14336,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,44.3,0.9608059240048177,4,0.04,2,613,1,-8.07406043869582
C2020,UT,UT14337,C2020|UT14337,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,34.0,-0.9673004372088265,1,0.041666666666666664,2,1293,1,-8.07406043869582
C2020,UT,UT14353,C2020|UT14353,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,50.8,2.177572074285273,4,0.04,2,715,1,-8.07406043869582
C2020,UT,UT14354,C2020|UT14354,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,39.5,0.0622709207207896,3,0.041666666666666664,2,759,1,-8.07406043869582
C2020,UT,UT14355,C2020|UT14355,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,51.5,2.308608428930861,4,0.04,2,1072,1,-8.07406043869582
C2020,UT,UT14400,C2020|UT14400,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,42.4,0.6051358185382233,3,0.041666666666666664,2,848,1,-8.07406043869582
C2020,UT,UT14401,C2020|UT14401,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,44.2,0.9420864447697348,4,0.04,2,803,1,-8.07406043869582
C2020,UT,UT14402,C2020|UT14402,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,44.8,1.0544033201802374,4,0.04,2,1195,1,-8.07406043869582
C2020,UT,UT14428,C2020|UT14428,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,42.3,0.5864163393031391,3,0.041666666666666664,2,486,1,-8.07406043869582
C2020,UT,UT14429,C2020|UT14429,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,38.2,-0.18108230933530095,2,0.04,2,798,1,-8.07406043869582
C2020,UT,UT14430,C2020|UT14430,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,42.1,0.548977380832972,3,0.041666666666666664,2,1008,1,-8.07406043869582
C2020,UT,UT14487,C2020|UT14487,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,33.2,-1.1170562710894973,1,0.041666666666666664,2,1057,1,-8.07406043869582
C2020,UT,UT14488,C2020|UT14488,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,33.1,-1.1357757503245816,1,0.041666666666666664,2,620,1,-8.07406043869582
C2020,UT,UT14489,C2020|UT14489,C2020|OH-EST,C2020|OH-EST|UT,Control,0,6,182.625,39.3,0.024831962250621214,3,0.041666666666666664,2,828,1,-8.07406043869582
C2020,UT,UT13589,C2020|UT13589,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,41.6,0.4386908532888346,3,0.07692307692307693,1,1004,1,-8.07406043869582
C2020,UT,UT13590,C2020|UT13590,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,50.8,2.2602284494226472,4,0.07692307692307693,1,1047,1,-8.07406043869582
C2020,UT,UT13591,C2020|UT13591,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,35.6,-0.7492684485375656,1,0.08333333333333333,1,1049,1,-8.07406043869582
C2020,UT,UT13632,C2020|UT13632,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,39.2,-0.03649286744172519,3,0.07692307692307693,1,1189,1,-8.07406043869582
C2020,UT,UT13633,C2020|UT13633,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,43.8,0.8742759306251805,4,0.07692307692307693,1,874,1,-8.07406043869582
C2020,UT,UT13634,C2020|UT13634,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,35.2,-0.828465735325992,1,0.08333333333333333,1,1188,1,-8.07406043869582
C2020,UT,UT13697,C2020|UT13697,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,42.3,0.5772861051685805,3,0.07692307692307693,1,917,1,-8.07406043869582
C2020,UT,UT13698,C2020|UT13698,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,36.0,-0.6700711617491392,2,0.07692307692307693,1,912,1,-8.07406043869582
C2020,UT,UT13699,C2020|UT13699,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,40.0,0.12190170613512762,3,0.07692307692307693,1,1237,1,-8.07406043869582
C2020,UT,UT13725,C2020|UT13725,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,32.7,-1.3234487777536588,1,0.08333333333333333,1,687,1,-8.07406043869582
C2020,UT,UT13726,C2020|UT13726,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,38.3,-0.21468676271568635,2,0.07692307692307693,1,1012,1,-8.07406043869582
C2020,UT,UT13727,C2020|UT13727,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,35.9,-0.6898704834462461,2,0.07692307692307693,1,971,1,-8.07406043869582
C2020,UT,UT13806,C2020|UT13806,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,40.2,0.16150034952934153,3,0.07692307692307693,1,755,1,-8.07406043869582
C2020,UT,UT13807,C2020|UT13807,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,42.4,0.5970854268656874,3,0.07692307692307693,1,748,1,-8.07406043869582
C2020,UT,UT13808,C2020|UT13808,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,45.2,1.151466434384675,4,0.07692307692307693,1,900,1,-8.07406043869582
C2020,UT,UT13872,C2020|UT13872,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,34.1,-1.0462582739941657,1,0.08333333333333333,1,1244,1,-8.07406043869582
C2020,UT,UT13873,C2020|UT13873,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,34.8,-0.9076630221144198,1,0.08333333333333333,1,991,1,-8.07406043869582
C2020,UT,UT13874,C2020|UT13874,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,37.8,-0.3136833712012197,2,0.07692307692307693,1,870,1,-8.07406043869582
C2020,UT,UT13893,C2020|UT13893,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,31.8,-1.5016426730276191,1,0.08333333333333333,1,996,1,-8.07406043869582
C2020,UT,UT13894,C2020|UT13894,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,29.1,-2.0362243588494993,1,0.08333333333333333,1,508,1,-8.07406043869582
C2020,UT,UT13895,C2020|UT13895,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,43.7,0.854476608928075,4,0.07692307692307693,1,750,1,-8.07406043869582
C2020,UT,UT13958,C2020|UT13958,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,28.0,-2.2540168975176726,1,0.08333333333333333,1,1049,1,-8.07406043869582
C2020,UT,UT13959,C2020|UT13959,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,34.2,-1.0264589522970586,1,0.08333333333333333,1,1010,1,-8.07406043869582
C2020,UT,UT13960,C2020|UT13960,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,33.1,-1.2442514909652325,1,0.08333333333333333,1,1178,1,-8.07406043869582
C2020,UT,UT14039,C2020|UT14039,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,44.5,1.0128711825049277,4,0.07692307692307693,1,1055,1,-8.07406043869582
C2020,UT,UT14040,C2020|UT14040,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,36.2,-0.6304725183549253,2,0.07692307692307693,1,804,1,-8.07406043869582
C2020,UT,UT14041,C2020|UT14041,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,38.6,-0.15528879762436548,2,0.07692307692307693,1,1078,1,-8.07406043869582
C2020,UT,UT14056,C2020|UT14056,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,40.2,0.16150034952934153,3,0.07692307692307693,1,1111,1,-8.07406043869582
C2020,UT,UT14057,C2020|UT14057,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,42.3,0.5772861051685805,3,0.07692307692307693,1,866,1,-8.07406043869582
C2020,UT,UT14058,C2020|UT14058,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,43.0,0.7158813570483277,3,0.07692307692307693,1,954,1,-8.07406043869582
C2020,UT,UT14109,C2020|UT14109,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,48.2,1.745446085297875,4,0.07692307692307693,1,919,1,-8.07406043869582
C2020,UT,UT14110,C2020|UT14110,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,36.0,-0.6700711617491392,2,0.07692307692307693,1,1038,1,-8.07406043869582
C2020,UT,UT14111,C2020|UT14111,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,43.4,0.7950786438367541,3,0.07692307692307693,1,366,1,-8.07406043869582
C2020,UT,UT14166,C2020|UT14166,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,34.9,-0.8878637004173129,1,0.08333333333333333,1,1109,1,-8.07406043869582
C2020,UT,UT14167,C2020|UT14167,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,37.2,-0.4324793013838586,2,0.07692307692307693,1,782,1,-8.07406043869582
C2020,UT,UT14168,C2020|UT14168,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,45.3,1.1712657560817805,4,0.07692307692307693,1,1046,1,-8.07406043869582
C2020,UT,UT14219,C2020|UT14219,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,44.0,0.9138745740193944,4,0.07692307692307693,1,331,1,-8.07406043869582
C2020,UT,UT14220,C2020|UT14220,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,41.5,0.41889153159172765,3,0.07692307692307693,1,1175,1,-8.07406043869582
C2020,UT,UT14221,C2020|UT14221,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,46.2,1.3494596513557418,4,0.07692307692307693,1,868,1,-8.07406043869582
C2020,UT,UT14332,C2020|UT14332,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,36.5,-0.5710745532636059,2,0.07692307692307693,1,1185,1,-8.07406043869582
C2020,UT,UT14333,C2020|UT14333,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,38.4,-0.19488744101857938,2,0.07692307692307693,1,1147,1,-8.07406043869582
C2020,UT,UT14334,C2020|UT14334,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,37.5,-0.37308133629253915,2,0.07692307692307693,1,790,1,-8.07406043869582
C2020,UT,UT14342,C2020|UT14342,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,37.6,-0.3532820145954322,2,0.07692307692307693,1,1249,1,-8.07406043869582
C2020,UT,UT14343,C2020|UT14343,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,44.7,1.0524698258991416,4,0.07692307692307693,1,783,1,-8.07406043869582
C2020,UT,UT14344,C2020|UT14344,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,45.9,1.290061686264421,4,0.07692307692307693,1,1023,1,-8.07406043869582
C2020,UT,UT14439,C2020|UT14439,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,44.0,0.9138745740193944,4,0.07692307692307693,1,980,1,-8.07406043869582
C2020,UT,UT14440,C2020|UT14440,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,43.4,0.7950786438367541,3,0.07692307692307693,1,1038,1,-8.07406043869582
C2020,UT,UT14441,C2020|UT14441,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,39.3,-0.01669354574461964,3,0.07692307692307693,1,987,1,-8.07406043869582
C2020,UT,UT14473,C2020|UT14473,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,30.7,-1.719435211695793,1,0.08333333333333333,1,1187,1,-8.07406043869582
C2020,UT,UT14474,C2020|UT14474,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,37.7,-0.3334826928983252,2,0.07692307692307693,1,667,1,-8.07406043869582
C2020,UT,UT14475,C2020|UT14475,C2020|OH-EST,C2020|OH-EST|UT,OH-EST,1,6,182.625,45.6,1.2306637211731015,4,0.07692307692307693,1,1039,1,-8.07406043869582
C2020,TJL,JL21036,C2020|JL21036,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,45.0,0.9807224648080971,4,0.038461538461538464,2,880,1,-4.673772741890389
C2020,TJL,JL21037,C2020|JL21037,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,42.0,0.4249797347501757,3,0.04,2,986,1,-4.673772741890389
C2020,TJL,JL21038,C2020|JL21038,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,49.0,1.7217127715519924,4,0.038461538461538464,2,659,1,-4.673772741890389
C2020,TJL,JL21045,C2020|JL21045,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,38.0,-0.31601057199371957,2,0.038461538461538464,2,913,1,-4.673772741890389
C2020,TJL,JL21046,C2020|JL21046,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,38.0,-0.31601057199371957,2,0.038461538461538464,2,821,1,-4.673772741890389
C2020,TJL,JL21047,C2020|JL21047,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,39.0,-0.13076299530774577,2,0.038461538461538464,2,1057,1,-4.673772741890389
C2020,TJL,JL21059,C2020|JL21059,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,30.0,-1.79799118548151,1,0.04,2,694,1,-4.673772741890389
C2020,TJL,JL21060,C2020|JL21060,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,33.0,-1.2422484554235886,1,0.04,2,774,1,-4.673772741890389
C2020,TJL,JL21061,C2020|JL21061,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,46.0,1.165970041494071,4,0.038461538461538464,2,718,1,-4.673772741890389
C2020,TJL,JL21066,C2020|JL21066,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,37.0,-0.5012581486796934,1,0.04,2,945,1,-4.673772741890389
C2020,TJL,JL21067,C2020|JL21067,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,47.0,1.3512176181800448,4,0.038461538461538464,2,578,1,-4.673772741890389
C2020,TJL,JL21068,C2020|JL21068,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,42.0,0.4249797347501757,3,0.04,2,531,1,-4.673772741890389
C2020,TJL,JL21150,C2020|JL21150,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,37.0,-0.5012581486796934,2,0.038461538461538464,2,1131,1,-4.673772741890389
C2020,TJL,JL21151,C2020|JL21151,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,45.0,0.9807224648080971,4,0.038461538461538464,2,284,1,-4.673772741890389
C2020,TJL,JL21152,C2020|JL21152,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,46.0,1.165970041494071,4,0.038461538461538464,2,669,1,-4.673772741890389
C2020,TJL,JL21153,C2020|JL21153,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,34.0,-1.0570008787376148,1,0.04,2,1257,1,-4.673772741890389
C2020,TJL,JL21154,C2020|JL21154,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,43.0,0.6102273114361495,3,0.04,2,827,1,-4.673772741890389
C2020,TJL,JL21155,C2020|JL21155,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,43.0,0.6102273114361495,3,0.04,2,605,1,-4.673772741890389
C2020,TJL,JL21192,C2020|JL21192,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,40.0,0.05448458137822806,2,0.038461538461538464,2,939,1,-4.673772741890389
C2020,TJL,JL21193,C2020|JL21193,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,45.0,0.9807224648080971,4,0.038461538461538464,2,267,1,-4.673772741890389
C2020,TJL,JL21194,C2020|JL21194,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,48.0,1.5364651948660186,4,0.038461538461538464,2,344,1,-4.673772741890389
C2020,TJL,JL21234,C2020|JL21234,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,40.0,0.05448458137822806,3,0.04,2,1088,1,-4.673772741890389
C2020,TJL,JL21235,C2020|JL21235,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,37.0,-0.5012581486796934,2,0.038461538461538464,2,989,1,-4.673772741890389
C2020,TJL,JL21236,C2020|JL21236,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,34.0,-1.0570008787376148,1,0.04,2,1070,1,-4.673772741890389
C2020,TJL,JL21243,C2020|JL21243,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,36.0,-0.6865057253656672,1,0.04,2,526,1,-4.673772741890389
C2020,TJL,JL21244,C2020|JL21244,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,38.0,-0.31601057199371957,2,0.038461538461538464,2,893,1,-4.673772741890389
C2020,TJL,JL21245,C2020|JL21245,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,42.0,0.4249797347501757,3,0.04,2,624,1,-4.673772741890389
C2020,TJL,JL21249,C2020|JL21249,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,36.0,-0.6865057253656672,1,0.04,2,911,1,-4.673772741890389
C2020,TJL,JL21250,C2020|JL21250,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,36.0,-0.6865057253656672,1,0.04,2,638,1,-4.673772741890389
C2020,TJL,JL21251,C2020|JL21251,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,35.0,-0.871753302051641,1,0.04,2,962,1,-4.673772741890389
C2020,TJL,JL21329,C2020|JL21329,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,44.0,0.7954748881221233,3,0.04,2,795,1,-4.673772741890389
C2020,TJL,JL21330,C2020|JL21330,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,41.0,0.23973215806420187,3,0.04,2,1188,1,-4.673772741890389
C2020,TJL,JL21331,C2020|JL21331,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,44.0,0.7954748881221233,3,0.04,2,909,1,-4.673772741890389
C2020,TJL,JL21347,C2020|JL21347,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,45.0,0.9807224648080971,4,0.038461538461538464,2,1072,1,-4.673772741890389
C2020,TJL,JL21348,C2020|JL21348,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,40.0,0.05448458137822806,3,0.04,2,875,1,-4.673772741890389
C2020,TJL,JL21349,C2020|JL21349,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,44.0,0.7954748881221233,4,0.038461538461538464,2,487,1,-4.673772741890389
C2020,TJL,JL21382,C2020|JL21382,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,39.0,-0.13076299530774577,2,0.038461538461538464,2,984,1,-4.673772741890389
C2020,TJL,JL21383,C2020|JL21383,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,40.0,0.05448458137822806,3,0.04,2,456,1,-4.673772741890389
C2020,TJL,JL21384,C2020|JL21384,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,32.0,-1.4274960321095624,1,0.04,2,727,1,-4.673772741890389
C2020,TJL,JL21388,C2020|JL21388,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,29.0,-1.9832387621674838,1,0.04,2,295,1,-4.673772741890389
C2020,TJL,JL21389,C2020|JL21389,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,27.0,-2.3537339155394315,1,0.04,2,506,1,-4.673772741890389
C2020,TJL,JL21390,C2020|JL21390,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,25.0,-2.724229068911379,1,0.04,2,809,1,-4.673772741890389
C2020,TJL,JL21442,C2020|JL21442,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,32.0,-1.4274960321095624,1,0.04,2,1176,1,-4.673772741890389
C2020,TJL,JL21443,C2020|JL21443,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,40.0,0.05448458137822806,3,0.04,2,516,1,-4.673772741890389
C2020,TJL,JL21444,C2020|JL21444,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,38.0,-0.31601057199371957,2,0.038461538461538464,2,519,1,-4.673772741890389
C2020,TJL,JL21463,C2020|JL21463,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,40.0,0.05448458137822806,3,0.04,2,845,1,-4.673772741890389
C2020,TJL,JL21464,C2020|JL21464,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,41.0,0.23973215806420187,3,0.04,2,904,1,-4.673772741890389
C2020,TJL,JL21465,C2020|JL21465,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,36.0,-0.6865057253656672,1,0.04,2,977,1,-4.673772741890389
C2020,TJL,JL21469,C2020|JL21469,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,43.0,0.6102273114361495,3,0.04,2,845,1,-4.673772741890389
C2020,TJL,JL21470,C2020|JL21470,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,41.0,0.23973215806420187,3,0.04,2,462,1,-4.673772741890389
C2020,TJL,JL21471,C2020|JL21471,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,54.0,2.6479506549818614,4,0.038461538461538464,2,602,1,-4.673772741890389
C2020,TJL,JL21472,C2020|JL21472,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,35.0,-0.871753302051641,1,0.04,2,422,0,-4.673772741890389
C2020,TJL,JL21473,C2020|JL21473,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,38.0,-0.31601057199371957,2,0.038461538461538464,2,422,0,-4.673772741890389
C2020,TJL,JL21474,C2020|JL21474,C2020|Cana_16,C2020|Cana_16|TJL,Control,0,6,182.625,37.0,-0.5012581486796934,2,0.038461538461538464,2,422,0,-4.673772741890389
