cohort,site,sex,group,dose,cell,is_control,init_months,bw_6,bw_12,pct_6_12,lifespan_days,dead
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,29.0,30.4,4.827586206896547,1005,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,29.200001,31.1,6.506845667573782,638,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,32.0,37.400002,16.875006250000002,967,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,40.299999,47.200001,17.12159347696262,1103,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,48.299999,52.0,7.660457715537428,668,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,32.299999,35.400002,9.59753280487718,972,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,32.299999,38.299999,18.575851968292632,765,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,35.799999,42.700001,19.27374914172484,790,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.200001,36.200001,19.86754901100831,1135,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.200001,42.400002,13.978496936061909,592,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,36.700001,42.400002,15.531337451462194,717,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,41.0,42.400002,3.4146390243902456,768,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,29.0,32.5,12.068965517241379,1115,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,41.299999,47.700001,15.496373256570783,912,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,36.299999,47.299999,30.30303113782455,949,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.599998,41.799999,11.170216019692342,681,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,40.5,45.799999,13.086417283950619,1047,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,31.299999,34.599998,10.54312813236831,909,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,27.799999,33.200001,19.424468324621166,1093,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,32.200001,35.5,10.24844378110423,1111,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.200001,29.1,15.476185893802153,892,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,42.099998,48.900002,16.152029270880252,1043,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.9,36.0,16.504854368932044,1176,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,39.400002,45.700001,15.98984436599775,1053,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.900002,47.299999,24.80210159355664,983,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,39.700001,49.299999,24.181354554625827,995,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,41.200001,48.400002,17.475730158356065,995,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,24.6,26.6,8.130081300813007,793,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.6,28.700001,12.109378906249994,729,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,23.9,26.700001,11.715485355648545,798,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.1,29.1,15.93625498007968,546,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,21.9,26.4,20.547945205479454,1021,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,21.799999,23.9,9.633032551973965,1159,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.6,28.6,11.71875,958,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.9,30.299999,16.988413127413132,991,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,34.799999,41.900002,20.402308057537592,902,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,35.599998,48.700001,36.797763303245134,705,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.6,41.5,35.62091503267973,897,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.200001,35.900002,18.87417487171606,1111,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.5,44.0,17.333333333333332,674,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.299999,34.5,13.86138989641551,988,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.200001,29.200001,15.873015243134315,939,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,21.299999,23.1,8.450709316934718,957,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,28.1,31.299999,11.387896797153017,1006,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,26.6,30.799999,15.789469924812021,939,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,38.700001,47.200001,21.96382372186502,703,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.799999,32.599998,26.356586292890942,675,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,24.1,26.299999,9.12862655601659,944,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,22.0,27.700001,25.909095454545454,709,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,29.1,36.5,25.429553264604806,995,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,28.200001,33.0,17.021272446054166,780,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,34.900002,43.200001,23.782230728811992,1130,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.9,26.4,1.9305019305019306,1044,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,21.299999,25.799999,21.126761555247022,1178,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,22.299999,25.6,14.798211425928773,1126,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,26.1,32.900002,26.05364750957854,673,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,32.799999,38.799999,18.292683484533033,866,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,45.0,54.0,20.0,684,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,27.0,30.0,11.11111111111111,959,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,23.9,27.9,16.736401673640167,929,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,24.5,26.200001,6.938779591836736,938,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,32.400002,46.0,41.97529987806791,920,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,23.700001,27.0,13.924045825989626,496,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,24.200001,32.599998,34.710729970630986,868,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,24.5,29.6,20.81632653061225,848,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,23.4,25.4,8.547008547008547,1125,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,33.599998,41.099998,22.321429900085114,890,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,31.5,39.400002,25.07937142857143,783,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,31.200001,39.5,26.602560044789744,814,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,33.799999,40.900002,21.005926656980083,872,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,34.099998,41.200001,20.821124388335747,979,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,32.099998,38.299999,19.314646063217822,1193,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.4,33.700001,10.855266447368429,932,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,29.799999,35.700001,19.798665093914938,978,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,38.099998,41.099998,7.874016161365678,808,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,29.5,36.400002,23.389837288135595,835,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,38.099998,41.700001,9.448827267654977,803,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,37.099998,44.299999,19.40701182787126,945,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,32.900002,33.900002,3.0395134930386933,1146,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,31.1,39.599998,27.33118327974276,665,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,27.200001,30.700001,12.867646585748288,1210,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,34.700001,41.0,18.155616191480803,1122,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,23.200001,24.700001,6.4655169626932345,583,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,46.200001,50.900002,10.173162117464024,406,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.799999,43.400002,14.814823143249294,676,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,39.5,47.400002,20.00000506329114,968,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,34.200001,45.299999,32.45613355391423,907,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,28.299999,34.700001,22.614848855648372,887,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,29.9,35.299999,18.06019732441472,613,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,26.200001,34.599998,32.061056028203964,905,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,29.5,38.299999,29.830505084745763,858,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,26.0,29.4,13.076923076923073,703,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,28.4,34.299999,20.77464436619719,804,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,26.4,33.400002,26.515159090909098,922,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,33.900002,40.400002,19.174040166723294,871,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.299999,40.599998,8.847182542819906,732,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.6,35.599998,16.33986274509803,1136,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,28.4,36.799999,29.57746126760564,1111,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,21.700001,24.799999,14.28570441079703,637,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,29.0,36.400002,25.51724827586207,427,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,28.799999,35.0,21.52778199749243,1039,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,33.5,42.400002,26.567170149253734,870,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,41.099998,50.400002,22.627748059744434,390,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,35.900002,45.400002,26.462394068947404,506,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,28.1,31.9,13.523131672597854,736,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.9,35.700001,15.533983818770233,681,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.700001,32.599998,6.1889151078529245,1020,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,29.9,37.400002,25.083618729096997,957,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,39.5,48.299999,22.27847848101266,727,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,36.099998,48.099998,33.2409990715235,810,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,28.5,33.5,17.54385964912281,1032,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,26.200001,28.5,8.778621802342679,927,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.4,26.700001,5.118114173228354,800,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,30.799999,31.700001,2.9220845104572915,709,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.5,43.299999,15.466664000000002,657,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,40.700001,45.0,10.565107848523148,995,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,43.299999,52.0,20.092381526382944,812,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,44.700001,48.400002,8.277406973659799,526,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,36.299999,43.299999,19.28374708770653,828,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.5,44.0,17.333333333333332,840,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,39.5,41.700001,5.569622784810127,1161,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,39.099998,43.5,11.253202621647194,811,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,30.299999,30.5,0.6600693287151604,1161,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,45.0,48.700001,8.222224444444445,976,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,38.0,38.900002,2.3684263157894754,776,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,38.700001,42.900002,10.852715481841978,868,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,43.799999,43.700001,-0.2283059412855223,989,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,44.200001,44.5,0.6787307538748691,589,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,29.5,30.799999,4.406776271186439,893,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,42.799999,50.599998,18.2242971547733,1037,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,30.200001,30.4,0.6622483224421027,942,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,22.4,29.9,33.48214285714286,861,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.799999,29.4,13.953492788895064,911,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,29.200001,30.200001,3.424657416963787,1022,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,21.9,23.4,6.849315068493151,1050,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.299999,30.5,20.553364448749583,568,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,39.5,41.400002,4.810131645569622,544,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.0,44.299999,19.729727027027028,1024,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,40.299999,40.799999,1.2406948198683578,822,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,33.5,43.400002,29.552244776119405,832,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,33.700001,39.400002,16.913949052998543,778,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,33.299999,39.799999,19.519520105691296,835,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,23.1,26.6,15.15151515151515,722,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,27.1,28.200001,4.0590442804428,687,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,23.1,23.200001,0.4329047619047571,504,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,22.4,26.9,20.089285714285715,772,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,28.299999,35.799999,26.50176772091052,1048,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,42.099998,50.400002,19.714974808312345,863,1
C2004,UM,m,Control,0,C2004|UM|Control|0|m,True,,37.400002,38.799999,3.743307286454153,859,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,27.0,30.6,13.333333333333337,826,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,25.299999,36.799999,45.454547251167874,971,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,28.299999,43.299999,53.00353544182104,1008,1
C2004,UM,f,Control,0,C2004|UM|Control|0|f,True,,30.6,36.299999,18.62744771241829,936,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,32.299999,42.299999,30.959753280487718,768,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,31.200001,37.599998,20.512810239974026,1120,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,30.6,36.700001,19.934643790849666,1047,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,37.5,44.599998,18.933328,761,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,32.299999,39.799999,23.219814960365788,698,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,34.700001,42.5,22.478382637510588,619,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,35.900002,44.900002,25.069636486371227,939,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,39.400002,45.5,15.482227640496056,860,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,24.0,31.299999,30.4166625,916,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,26.5,31.6,19.24528301886793,949,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,25.1,29.1,15.93625498007968,857,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,25.1,28.200001,12.350601593625491,793,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,31.4,39.299999,25.159232484076437,1116,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,32.0,41.5,29.6875,1106,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,32.599998,44.400002,36.19633350897752,874,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,31.299999,42.099998,34.504790239769655,782,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,31.200001,42.299999,35.576915526380915,862,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,27.799999,32.799999,17.985612157755835,1267,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,27.0,33.400002,23.703711111111115,982,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,27.9,31.1,11.469534050179222,1225,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,25.5,31.5,23.529411764705884,1203,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,28.700001,37.599998,31.01044142820761,669,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,29.299999,32.400002,10.58021537816435,1124,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,30.6,33.599998,9.803915032679733,1142,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,31.700001,41.400002,30.59937127446778,771,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,29.799999,39.799999,33.55704810594121,1226,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,29.200001,36.599998,25.342454611559766,1090,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,26.799999,35.200001,31.34329221430195,1104,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,29.0,38.200001,31.724141379310343,852,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,25.799999,29.0,12.4031051319033,879,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,29.0,36.799999,26.89654827586207,1026,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,24.700001,29.5,19.433193545214834,784,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,25.299999,29.299999,15.810277304754043,983,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,27.4,32.099998,17.153277372262778,843,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,26.299999,28.200001,7.224342480013025,1062,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,25.1,33.700001,34.26295219123505,1188,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,28.700001,33.900002,18.118469751969695,805,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,32.799999,40.799999,24.390244646044046,676,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,29.5,36.099998,22.372874576271183,1084,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,36.900002,45.799999,24.119231755055186,855,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,40.200001,45.900002,14.179106612460034,962,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,31.299999,40.299999,28.753994528881616,998,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,32.599998,37.400002,14.723939553615928,838,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,34.200001,46.599998,36.25730010943566,911,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,32.700001,41.400002,26.605506831635875,1173,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,33.200001,42.0,26.506020285963245,609,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,42.900002,52.0,21.212115561206733,1049,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,35.299999,43.0,21.81303461226727,619,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,34.599998,44.400002,28.323712619867784,752,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,36.299999,46.5,28.099177082621956,677,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,32.099998,45.599998,42.05607738667149,928,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,29.0,37.299999,28.620686206896554,892,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,28.299999,33.799999,19.434629662001047,1186,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,33.799999,33.099998,-2.0710089370121,1213,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,33.200001,38.900002,17.16867719371454,863,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,27.5,35.299999,28.363632727272726,1022,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,36.900002,43.799999,18.69917784828304,883,1
C2004,UM,m,NDGA,2500,C2004|UM|NDGA|2500|m,False,9.0,29.1,39.099998,34.36425429553264,797,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,26.9,31.6,17.472118959107817,887,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,22.299999,25.200001,13.004493856703764,635,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,25.799999,26.4,2.3255853614567927,923,1
C2004,UM,f,NDGA,2500,C2004|UM|NDGA|2500|f,False,9.0,25.299999,28.299999,11.857707978565532,901,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,40.5,48.200001,19.01234814814815,969,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,42.5,53.799999,26.58823294117647,604,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,36.299999,42.099998,15.977959117850114,1093,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,35.200001,34.5,-1.9886391480500252,786,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,37.099998,40.299999,8.625340087619414,854,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,48.400002,54.599998,12.809908561574023,955,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,45.099998,46.5,3.104217432559533,974,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,36.5,36.5,0.0,1047,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,45.400002,47.400002,4.405286149546866,898,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,23.299999,27.299999,17.167382711046468,745,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,33.200001,37.900002,14.1566290916678,875,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,28.6,31.700001,10.83916433566433,720,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,30.0,29.1,-2.999999999999995,875,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,23.700001,24.6,3.797463974790554,1019,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,36.099998,44.599998,23.545707675662477,759,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,33.200001,34.799999,4.819270939178584,892,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,33.900002,36.099998,6.489663333943162,1210,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,30.799999,32.099998,4.220776111064159,853,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,32.099998,34.5,7.476642210382694,1104,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,40.900002,45.299999,10.757938349245066,876,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,32.400002,33.0,1.8518455647008891,769,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,36.400002,42.400002,16.483515577828815,1094,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,44.299999,50.299999,13.544018364424794,369,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,40.5,47.0,16.049382716049383,853,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,35.099998,37.599998,7.122507528348008,814,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,43.900002,46.700001,6.378129549971318,954,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,27.799999,29.5,6.115111730759416,921,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,27.6,29.0,5.072463768115937,771,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,27.700001,28.4,2.5270721109360186,504,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,34.299999,30.200001,-11.9533472872696,919,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,36.900002,36.200001,-1.8970215773972052,938,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,27.799999,32.599998,17.266184074323167,1024,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,28.1,31.799999,13.167256227758,797,1
C2004,UM,f,NFP,200,C2004|UM|NFP|200|f,False,4.0,29.5,34.099998,15.593213559322031,855,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,45.099998,53.299999,18.18182120540227,793,1
C2004,UM,m,NFP,200,C2004|UM|NFP|200|m,False,4.0,47.0,47.700001,1.4893638297872347,793,1
