population,cohort,site,sex,id,group,dose,age_initiation,status,dead,age,Rx(ppm),Unnamed: 11,weight_42d,weight_6m,weight_12m,maternal_age_days,parity,Tx,entry,mean,std,weight_42d_z,arm,positive_m,positive_f,mouse
UM-HET3,C2006,UM,m,UM15486,Control,0,,dead,1,1070,,,21.299999,31.299999,39.0,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.8630083201999111,C2006|Rapa,True,True,C2006|UM15486
UM-HET3,C2006,UM,m,UM15710,Control,0,,dead,1,816,,,27.1,41.299999,45.599998,,,0,273.9375,22.978301858490568,1.9447122573532063,2.1194385575165504,C2006|Rapa,True,True,C2006|UM15710
UM-HET3,C2006,UM,m,UM15717,Control,0,,dead,1,968,,,24.299999,33.5,38.799999,,,0,273.9375,22.978301858490568,1.9447122573532063,0.6796363505767631,C2006|Rapa,True,True,C2006|UM15717
UM-HET3,C2006,UM,m,UM15724,Control,0,,dead,1,922,,,24.799999,40.5,42.799999,,,0,273.9375,22.978301858490568,1.9447122573532063,0.9367437957062088,C2006|Rapa,True,True,C2006|UM15724
UM-HET3,C2006,UM,m,UM15731,Control,0,,dead,1,1236,,,22.6,37.099998,42.200001,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.19452844864846117,C2006|Rapa,True,True,C2006|UM15731
UM-HET3,C2006,UM,m,UM15738,Control,0,,dead,1,1061,,,23.799999,33.799999,37.0,,,0,273.9375,22.978301858490568,1.9447122573532063,0.4225289054473174,C2006|Rapa,True,True,C2006|UM15738
UM-HET3,C2006,UM,m,UM15745,Control,0,,dead,1,693,,,22.1,33.700001,37.900002,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.45163589377790686,C2006|Rapa,True,True,C2006|UM15745
UM-HET3,C2006,UM,m,UM15773,Control,0,,dead,1,789,,,22.700001,35.5,41.799999,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.14310644540768233,C2006|Rapa,True,True,C2006|UM15773
UM-HET3,C2006,UM,m,UM15787,Control,0,,dead,1,724,,,24.799999,36.700001,39.799999,,,0,273.9375,22.978301858490568,1.9447122573532063,0.9367437957062088,C2006|Rapa,True,True,C2006|UM15787
UM-HET3,C2006,UM,m,UM15953,Control,0,,dead,1,820,,,20.5,29.1,34.599998,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.274379718192134,C2006|Rapa,True,True,C2006|UM15953
UM-HET3,C2006,UM,m,UM15960,Control,0,,dead,1,393,,,22.1,31.1,34.700001,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.45163589377790686,C2006|Rapa,True,True,C2006|UM15960
UM-HET3,C2006,UM,m,UM15967,Control,0,,dead,1,1001,,,20.6,29.200001,33.299999,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.222958229166244,C2006|Rapa,True,True,C2006|UM15967
UM-HET3,C2006,UM,m,UM15995,Control,0,,dead,1,851,,,24.6,33.099998,36.900002,,,0,273.9375,22.978301858490568,1.9447122573532063,0.8339013318693217,C2006|Rapa,True,True,C2006|UM15995
UM-HET3,C2006,UM,m,UM16002,Control,0,,dead,1,652,,,24.6,39.200001,46.200001,,,0,273.9375,22.978301858490568,1.9447122573532063,0.8339013318693217,C2006|Rapa,True,True,C2006|UM16002
UM-HET3,C2006,UM,m,UM16009,Control,0,,dead,1,955,,,24.1,34.799999,43.900002,,,0,273.9375,22.978301858490568,1.9447122573532063,0.576793886739876,C2006|Rapa,True,True,C2006|UM16009
UM-HET3,C2006,UM,m,UM16345,Control,0,,dead,1,780,,,23.799999,32.900002,36.900002,,,0,273.9375,22.978301858490568,1.9447122573532063,0.4225289054473174,C2006|Rapa,True,True,C2006|UM16345
UM-HET3,C2006,UM,m,UM16352,Control,0,,dead,1,618,,,24.6,35.0,40.400002,,,0,273.9375,22.978301858490568,1.9447122573532063,0.8339013318693217,C2006|Rapa,True,True,C2006|UM16352
UM-HET3,C2006,UM,m,UM16359,Control,0,,dead,1,1268,,,23.5,33.400002,36.700001,,,0,273.9375,22.978301858490568,1.9447122573532063,0.26826495258454036,C2006|Rapa,True,True,C2006|UM16359
UM-HET3,C2006,UM,m,UM16366,Control,0,,dead,1,688,,,22.200001,30.6,34.200001,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.400213890537128,C2006|Rapa,True,True,C2006|UM16366
UM-HET3,C2006,UM,m,UM16373,Control,0,,dead,1,439,,,27.4,36.700001,38.5,,,0,273.9375,22.978301858490568,1.9447122573532063,2.2737030245942162,C2006|Rapa,True,True,C2006|UM16373
UM-HET3,C2006,UM,m,UM16380,Control,0,,dead,1,869,,,24.700001,38.200001,44.200001,,,0,273.9375,22.978301858490568,1.9447122573532063,0.8853233351101005,C2006|Rapa,True,True,C2006|UM16380
UM-HET3,C2006,UM,m,UM16436,Control,0,,dead,1,728,,,24.0,32.599998,35.700001,,,0,273.9375,22.978301858490568,1.9447122573532063,0.5253723977139861,C2006|Rapa,True,True,C2006|UM16436
UM-HET3,C2006,UM,m,UM16443,Control,0,,dead,1,885,,,27.0,37.599998,39.0,,,0,273.9375,22.978301858490568,1.9447122573532063,2.0680170684906605,C2006|Rapa,True,True,C2006|UM16443
UM-HET3,C2006,UM,m,UM16450,Control,0,,dead,1,933,,,24.200001,32.299999,33.599998,,,0,273.9375,22.978301858490568,1.9447122573532063,0.6282158899806548,C2006|Rapa,True,True,C2006|UM16450
UM-HET3,C2006,UM,m,UM16828,Control,0,,dead,1,695,,,20.4,31.1,33.200001,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.3258012072180239,C2006|Rapa,True,True,C2006|UM16828
UM-HET3,C2006,UM,m,UM16835,Control,0,,dead,1,979,,,20.700001,30.9,34.0,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.1715362259254651,C2006|Rapa,True,True,C2006|UM16835
UM-HET3,C2006,UM,m,UM16842,Control,0,,dead,1,1100,,,21.9,31.0,35.5,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.5544788718296866,C2006|Rapa,True,True,C2006|UM16842
UM-HET3,C2006,UM,m,UM17045,Control,0,,dead,1,950,,,24.700001,34.700001,38.5,,,0,273.9375,22.978301858490568,1.9447122573532063,0.8853233351101005,C2006|Rapa,True,True,C2006|UM17045
UM-HET3,C2006,UM,m,UM17052,Control,0,,dead,1,711,,,21.299999,31.799999,36.5,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.8630083201999111,C2006|Rapa,True,True,C2006|UM17052
UM-HET3,C2006,UM,m,UM17059,Control,0,,dead,1,781,,,22.9,37.299999,42.099998,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.0402639815707952,C2006|Rapa,True,True,C2006|UM17059
UM-HET3,C2006,UM,m,UM17241,Control,0,,dead,1,850,,,24.6,35.700001,43.0,,,0,273.9375,22.978301858490568,1.9447122573532063,0.8339013318693217,C2006|Rapa,True,True,C2006|UM17241
UM-HET3,C2006,UM,m,UM17248,Control,0,,dead,1,1065,,,23.299999,34.299999,40.099998,,,0,273.9375,22.978301858490568,1.9447122573532063,0.16542146031787167,C2006|Rapa,True,True,C2006|UM17248
UM-HET3,C2006,UM,m,UM17255,Control,0,,dead,1,1162,,,23.9,33.799999,40.799999,,,0,273.9375,22.978301858490568,1.9447122573532063,0.47395090868809625,C2006|Rapa,True,True,C2006|UM17255
UM-HET3,C2006,UM,m,UM17262,Control,0,,dead,1,622,,,20.6,30.1,32.200001,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.222958229166244,C2006|Rapa,True,True,C2006|UM17262
UM-HET3,C2006,UM,m,UM17269,Control,0,,dead,1,616,,,23.1,31.4,33.900002,,,0,273.9375,22.978301858490568,1.9447122573532063,0.06257899648098454,C2006|Rapa,True,True,C2006|UM17269
UM-HET3,C2006,UM,m,UM17276,Control,0,,dead,1,1019,,,22.200001,33.599998,39.700001,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.400213890537128,C2006|Rapa,True,True,C2006|UM17276
UM-HET3,C2006,UM,m,UM17283,Control,0,,dead,1,1064,,,21.4,30.4,34.900002,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.8115863169591323,C2006|Rapa,True,True,C2006|UM17283
UM-HET3,C2006,UM,m,UM17290,Control,0,,dead,1,1013,,,20.200001,30.200001,32.200001,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.4286436710549109,C2006|Rapa,True,True,C2006|UM17290
UM-HET3,C2006,UM,m,UM17297,Control,0,,dead,1,1097,,,21.799999,31.299999,35.0,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.6059008750704654,C2006|Rapa,True,True,C2006|UM17297
UM-HET3,C2006,UM,m,UM17353,Control,0,,dead,1,928,,,21.9,32.099998,35.0,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.5544788718296866,C2006|Rapa,True,True,C2006|UM17353
UM-HET3,C2006,UM,m,UM17360,Control,0,,dead,1,826,,,22.1,31.0,32.900002,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.45163589377790686,C2006|Rapa,True,True,C2006|UM17360
UM-HET3,C2006,UM,m,UM17367,Control,0,,dead,1,796,,,21.6,39.200001,42.299999,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.7087433389073526,C2006|Rapa,True,True,C2006|UM17367
UM-HET3,C2006,UM,m,UM17430,Control,0,,dead,1,450,,,23.6,37.0,43.599998,,,0,273.9375,22.978301858490568,1.9447122573532063,0.31968644161043025,C2006|Rapa,True,True,C2006|UM17430
UM-HET3,C2006,UM,m,UM17437,Control,0,,dead,1,1043,,,21.6,30.5,31.6,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.7087433389073526,C2006|Rapa,True,True,C2006|UM17437
UM-HET3,C2006,UM,m,UM17444,Control,0,,dead,1,1065,,,21.299999,36.0,40.400002,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.8630083201999111,C2006|Rapa,True,True,C2006|UM17444
UM-HET3,C2006,UM,m,UM17472,Control,0,,dead,1,954,,,25.5,33.400002,37.200001,,,0,273.9375,22.978301858490568,1.9447122573532063,1.2966947331023233,C2006|Rapa,True,True,C2006|UM17472
UM-HET3,C2006,UM,m,UM17479,Control,0,,dead,1,418,,,24.799999,40.200001,46.599998,,,0,273.9375,22.978301858490568,1.9447122573532063,0.9367437957062088,C2006|Rapa,True,True,C2006|UM17479
UM-HET3,C2006,UM,m,UM17486,Control,0,,dead,1,663,,,21.299999,34.299999,40.0,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.8630083201999111,C2006|Rapa,True,True,C2006|UM17486
UM-HET3,C2006,UM,m,UM17731,Control,0,,dead,1,1096,,,22.5,30.799999,36.599998,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.24594993767435105,C2006|Rapa,True,True,C2006|UM17731
UM-HET3,C2006,UM,m,UM17738,Control,0,,dead,1,747,,,23.5,36.099998,41.799999,,,0,273.9375,22.978301858490568,1.9447122573532063,0.26826495258454036,C2006|Rapa,True,True,C2006|UM17738
UM-HET3,C2006,UM,m,UM17745,Control,0,,dead,1,505,,,20.5,32.0,36.599998,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.274379718192134,C2006|Rapa,True,True,C2006|UM17745
UM-HET3,C2006,UM,m,UM17850,Control,0,,dead,1,962,,,22.700001,31.9,34.099998,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.14310644540768233,C2006|Rapa,True,True,C2006|UM17850
UM-HET3,C2006,UM,m,UM17857,Control,0,,dead,1,672,,,22.6,38.299999,42.5,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.19452844864846117,C2006|Rapa,True,True,C2006|UM17857
UM-HET3,C2006,UM,m,UM17864,Control,0,,dead,1,1092,,,21.6,32.099998,34.799999,,,0,273.9375,22.978301858490568,1.9447122573532063,-0.7087433389073526,C2006|Rapa,True,True,C2006|UM17864
UM-HET3,C2006,UM,m,UM17976,Control,0,,dead,1,837,,,19.6,31.200001,33.400002,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.7371731194251354,C2006|Rapa,True,True,C2006|UM17976
UM-HET3,C2006,UM,m,UM17983,Control,0,,dead,1,1061,,,20.5,32.299999,36.900002,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.274379718192134,C2006|Rapa,True,True,C2006|UM17983
UM-HET3,C2006,UM,m,UM17990,Control,0,,dead,1,1085,,,19.6,28.0,30.1,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.7371731194251354,C2006|Rapa,True,True,C2006|UM17990
UM-HET3,C2006,UM,m,UM18165,Control,0,,dead,1,974,,,19.0,31.700001,34.299999,,,0,273.9375,22.978301858490568,1.9447122573532063,-2.045702053580471,C2006|Rapa,True,True,C2006|UM18165
UM-HET3,C2006,UM,m,UM18172,Control,0,,dead,1,701,,,20.200001,32.200001,38.299999,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.4286436710549109,C2006|Rapa,True,True,C2006|UM18172
UM-HET3,C2006,UM,m,UM18179,Control,0,,dead,1,1050,,,20.799999,31.6,33.099998,,,0,273.9375,22.978301858490568,1.9447122573532063,-1.120115765329357,C2006|Rapa,True,True,C2006|UM18179
UM-HET3,C2006,TJL,f,JL02010,Rapa,14,9.0,dead,1,1190,,,17.0,,27.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-1.3547578096796573,C2006|Rapa,True,True,C2006|JL02010
UM-HET3,C2006,TJL,f,JL02011,Rapa,14,9.0,dead,1,944,,,20.0,,36.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02011
UM-HET3,C2006,TJL,f,JL02012,Rapa,14,9.0,dead,1,1280,,,20.0,,35.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02012
UM-HET3,C2006,TJL,f,JL02013,Rapa,14,9.0,dead,1,847,,,17.0,,33.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-1.3547578096796573,C2006|Rapa,True,True,C2006|JL02013
UM-HET3,C2006,TJL,f,JL02049,Rapa,14,9.0,dead,1,1054,,,19.0,,31.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02049
UM-HET3,C2006,TJL,f,JL02050,Rapa,14,9.0,dead,1,481,,,20.0,,27.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02050
UM-HET3,C2006,TJL,f,JL02051,Rapa,14,9.0,dead,1,1328,,,19.0,,32.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02051
UM-HET3,C2006,TJL,f,JL02052,Rapa,14,9.0,dead,1,1320,,,19.0,,36.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02052
UM-HET3,C2006,TJL,f,JL02103,Rapa,14,9.0,dead,1,1270,,,19.0,,29.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02103
UM-HET3,C2006,TJL,f,JL02104,Rapa,14,9.0,dead,1,1183,,,19.0,,35.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02104
UM-HET3,C2006,TJL,f,JL02105,Rapa,14,9.0,dead,1,1088,,,19.0,,34.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02105
UM-HET3,C2006,TJL,f,JL02106,Rapa,14,9.0,dead,1,863,,,19.0,,35.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02106
UM-HET3,C2006,TJL,f,JL02107,Rapa,14,9.0,dead,1,1197,,,20.0,,43.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02107
UM-HET3,C2006,TJL,f,JL02108,Rapa,14,9.0,dead,1,796,,,18.0,,45.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02108
UM-HET3,C2006,TJL,f,JL02109,Rapa,14,9.0,dead,1,1112,,,21.0,,46.0,,,1,273.9375,18.83582089552239,1.3550915760777067,1.5970722146630096,C2006|Rapa,True,True,C2006|JL02109
UM-HET3,C2006,TJL,f,JL02110,Rapa,14,9.0,dead,1,951,,,20.0,,45.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02110
UM-HET3,C2006,TJL,f,JL02328,Rapa,14,9.0,dead,1,801,,,20.0,41.0,50.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02328
UM-HET3,C2006,TJL,f,JL02330,Rapa,14,9.0,dead,1,1216,,,21.0,33.0,37.0,,,1,273.9375,18.83582089552239,1.3550915760777067,1.5970722146630096,C2006|Rapa,True,True,C2006|JL02330
UM-HET3,C2006,TJL,f,JL02331,Rapa,14,9.0,dead,1,947,,,19.0,27.0,33.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02331
UM-HET3,C2006,TJL,f,JL02349,Rapa,14,9.0,dead,1,1227,,,19.0,27.0,38.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02349
UM-HET3,C2006,TJL,f,JL02350,Rapa,14,9.0,dead,1,1064,,,20.0,33.0,40.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02350
UM-HET3,C2006,TJL,f,JL02351,Rapa,14,9.0,dead,1,930,,,21.0,47.0,58.0,,,1,273.9375,18.83582089552239,1.3550915760777067,1.5970722146630096,C2006|Rapa,True,True,C2006|JL02351
UM-HET3,C2006,TJL,f,JL02352,Rapa,14,9.0,dead,1,1032,,,19.0,36.0,46.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02352
UM-HET3,C2006,TJL,f,JL02398,Rapa,14,9.0,dead,1,1066,,,19.0,26.0,36.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02398
UM-HET3,C2006,TJL,f,JL02399,Rapa,14,9.0,dead,1,1182,,,19.0,28.0,32.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02399
UM-HET3,C2006,TJL,f,JL02400,Rapa,14,9.0,dead,1,1210,,,20.0,27.0,33.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02400
UM-HET3,C2006,TJL,f,JL02401,Rapa,14,9.0,dead,1,930,,,18.0,23.0,29.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02401
UM-HET3,C2006,TJL,f,JL02511,Rapa,14,9.0,dead,1,1077,,,18.0,31.0,42.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02511
UM-HET3,C2006,TJL,f,JL02512,Rapa,14,9.0,dead,1,1290,,,17.0,28.0,42.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-1.3547578096796573,C2006|Rapa,True,True,C2006|JL02512
UM-HET3,C2006,TJL,f,JL02513,Rapa,14,9.0,dead,1,702,,,18.0,25.0,33.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02513
UM-HET3,C2006,TJL,f,JL02514,Rapa,14,9.0,dead,1,1354,,,18.0,28.0,33.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02514
UM-HET3,C2006,TJL,f,JL02542,Rapa,14,9.0,dead,1,1148,,,18.0,27.0,43.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02542
UM-HET3,C2006,TJL,f,JL02543,Rapa,14,9.0,dead,1,1119,,,19.0,32.0,45.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02543
UM-HET3,C2006,TJL,f,JL02544,Rapa,14,9.0,dead,1,769,,,18.0,28.0,41.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02544
UM-HET3,C2006,TJL,f,JL02545,Rapa,14,9.0,dead,1,883,,,18.0,33.0,46.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02545
UM-HET3,C2006,TJL,f,JL02569,Rapa,14,9.0,dead,1,1158,,,20.0,33.0,44.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02569
UM-HET3,C2006,TJL,f,JL02570,Rapa,14,9.0,dead,1,1165,,,20.0,31.0,45.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02570
UM-HET3,C2006,TJL,f,JL02571,Rapa,14,9.0,dead,1,999,,,20.0,30.0,43.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02571
UM-HET3,C2006,TJL,f,JL02572,Rapa,14,9.0,dead,1,1158,,,18.0,23.0,35.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02572
UM-HET3,C2006,TJL,f,JL02664,Rapa,14,9.0,dead,1,906,,,19.0,36.0,47.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02664
UM-HET3,C2006,TJL,f,JL02665,Rapa,14,9.0,dead,1,1306,,,17.0,24.0,33.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-1.3547578096796573,C2006|Rapa,True,True,C2006|JL02665
UM-HET3,C2006,TJL,f,JL02666,Rapa,14,9.0,dead,1,1154,,,19.0,34.0,47.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02666
UM-HET3,C2006,TJL,f,JL02667,Rapa,14,9.0,dead,1,891,,,20.0,34.0,48.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.859114708577343,C2006|Rapa,True,True,C2006|JL02667
UM-HET3,C2006,TJL,f,JL02734,Rapa,14,9.0,dead,1,1137,,,18.0,35.0,50.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-0.6168003035939906,C2006|Rapa,True,True,C2006|JL02734
UM-HET3,C2006,TJL,f,JL02735,Rapa,14,9.0,dead,1,990,,,19.0,23.0,32.0,,,1,273.9375,18.83582089552239,1.3550915760777067,0.12115720249167616,C2006|Rapa,True,True,C2006|JL02735
UM-HET3,C2006,TJL,f,JL02736,Rapa,14,9.0,dead,1,948,,,16.0,30.0,42.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-2.092715315765324,C2006|Rapa,True,True,C2006|JL02736
UM-HET3,C2006,TJL,f,JL02737,Rapa,14,9.0,dead,1,1006,,,17.0,29.0,37.0,,,1,273.9375,18.83582089552239,1.3550915760777067,-1.3547578096796573,C2006|Rapa,True,True,C2006|JL02737
UM-HET3,C2006,TJL,m,JL01939,Rapa,14,9.0,dead,1,986,,,21.0,38.0,35.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-1.385403411879323,C2006|Rapa,True,True,C2006|JL01939
UM-HET3,C2006,TJL,m,JL01940,Rapa,14,9.0,dead,1,692,,,21.0,35.0,38.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-1.385403411879323,C2006|Rapa,True,True,C2006|JL01940
UM-HET3,C2006,TJL,m,JL01941,Rapa,14,9.0,dead,1,1066,,,22.0,42.0,41.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-0.8253467134600221,C2006|Rapa,True,True,C2006|JL01941
UM-HET3,C2006,TJL,m,JL01997,Rapa,14,9.0,dead,1,870,,,22.0,,43.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-0.8253467134600221,C2006|Rapa,True,True,C2006|JL01997
UM-HET3,C2006,TJL,m,JL01998,Rapa,14,9.0,dead,1,572,,,23.0,,46.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-0.2652900150407211,C2006|Rapa,True,True,C2006|JL01998
UM-HET3,C2006,TJL,m,JL01999,Rapa,14,9.0,dead,1,558,,,22.0,,44.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-0.8253467134600221,C2006|Rapa,True,True,C2006|JL01999
UM-HET3,C2006,TJL,m,JL02056,Rapa,14,9.0,dead,1,805,,,24.0,,51.0,,,1,273.9375,23.473684210526315,1.7855335054868393,0.29476668337857986,C2006|Rapa,True,True,C2006|JL02056
UM-HET3,C2006,TJL,m,JL02057,Rapa,14,9.0,dead,1,474,,,24.0,,41.0,,,1,273.9375,23.473684210526315,1.7855335054868393,0.29476668337857986,C2006|Rapa,True,True,C2006|JL02057
UM-HET3,C2006,TJL,m,JL02058,Rapa,14,9.0,dead,1,676,,,22.0,,42.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-0.8253467134600221,C2006|Rapa,True,True,C2006|JL02058
UM-HET3,C2006,TJL,m,JL02083,Rapa,14,9.0,dead,1,937,,,25.0,,50.0,,,1,273.9375,23.473684210526315,1.7855335054868393,0.8548233817978809,C2006|Rapa,True,True,C2006|JL02083
UM-HET3,C2006,TJL,m,JL02084,Rapa,14,9.0,dead,1,540,,,23.0,,47.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-0.2652900150407211,C2006|Rapa,True,True,C2006|JL02084
UM-HET3,C2006,TJL,m,JL02085,Rapa,14,9.0,dead,1,1087,,,22.0,,45.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-0.8253467134600221,C2006|Rapa,True,True,C2006|JL02085
UM-HET3,C2006,TJL,m,JL02142,Rapa,14,9.0,dead,1,794,,,25.0,41.0,39.0,,,1,273.9375,23.473684210526315,1.7855335054868393,0.8548233817978809,C2006|Rapa,True,True,C2006|JL02142
UM-HET3,C2006,TJL,m,JL02143,Rapa,14,9.0,dead,1,1086,,,25.0,46.0,44.0,,,1,273.9375,23.473684210526315,1.7855335054868393,0.8548233817978809,C2006|Rapa,True,True,C2006|JL02143
UM-HET3,C2006,TJL,m,JL02144,Rapa,14,9.0,dead,1,406,,,27.0,48.0,52.0,,,1,273.9375,23.473684210526315,1.7855335054868393,1.9749367786364826,C2006|Rapa,True,True,C2006|JL02144
UM-HET3,C2006,TJL,m,JL02154,Rapa,14,9.0,dead,1,675,,,26.0,45.0,48.0,,,1,273.9375,23.473684210526315,1.7855335054868393,1.4148800802171817,C2006|Rapa,True,True,C2006|JL02154
UM-HET3,C2006,TJL,m,JL02155,Rapa,14,9.0,dead,1,944,,,27.0,46.0,48.0,,,1,273.9375,23.473684210526315,1.7855335054868393,1.9749367786364826,C2006|Rapa,True,True,C2006|JL02155
UM-HET3,C2006,TJL,m,JL02156,Rapa,14,9.0,dead,1,1214,,,26.0,43.0,52.0,,,1,273.9375,23.473684210526315,1.7855335054868393,1.4148800802171817,C2006|Rapa,True,True,C2006|JL02156
UM-HET3,C2006,TJL,m,JL02181,Rapa,14,9.0,dead,1,495,,,21.0,,42.0,,,1,273.9375,23.473684210526315,1.7855335054868393,-1.385403411879323,C2006|Rapa,True,True,C2006|JL02181
UM-HET3,C2006,TJL,m,JL02182,Rapa,14,9.0,dead,1,934,,,24.0,,46.0,,,1,273.9375,23.473684210526315,1.7855335054868393,0.29476668337857986,C2006|Rapa,True,True,C2006|JL02182
