cohort,site,sex,group,dead,lifespan_days,bw_6,bw_12,bw_18,bw_24
C2021,TJL,m,2BA,1,530,45.0,49.0,,
C2021,TJL,m,2BA,1,307,43.0,,,
C2021,TJL,m,2BA,1,883,46.0,50.0,52.0,45.0
C2021,TJL,f,2BA,1,755,43.0,51.0,49.0,49.0
C2021,TJL,f,2BA,1,1051,34.0,44.0,42.0,45.0
C2021,TJL,f,2BA,1,857,29.0,35.0,44.0,41.0
C2021,TJL,f,2BA,1,1059,35.0,43.0,46.0,44.0
C2021,TJL,m,2BA,1,322,44.0,,,
C2021,TJL,m,2BA,1,883,38.0,48.0,52.0,52.0
C2021,TJL,m,2BA,1,820,47.0,50.0,52.0,36.0
C2021,TJL,m,Control,0,487,41.0,44.0,,
C2021,TJL,m,Control,0,487,48.0,48.0,,
C2021,TJL,m,Control,1,436,44.0,49.0,,
C2021,TJL,f,Control,1,891,24.0,26.0,25.0,27.0
C2021,TJL,f,Control,1,248,29.0,,,
C2021,TJL,f,Control,1,1034,27.0,36.0,41.0,41.0
C2021,TJL,f,Control,1,1013,34.0,35.0,36.0,36.0
C2021,TJL,f,Control,1,1011,35.0,44.0,44.0,34.0
C2021,TJL,f,Control,1,1075,45.0,53.0,64.0,60.0
C2021,TJL,f,Control,1,656,36.0,41.0,41.0,
C2021,TJL,f,Control,1,1074,36.0,41.0,26.0,39.0
C2021,TJL,m,Control,1,313,44.0,,,
C2021,TJL,m,Control,1,883,38.0,37.0,46.0,49.0
C2021,TJL,m,Control,1,588,48.0,51.0,25.0,
C2021,TJL,m,Control,1,612,33.0,39.0,46.0,
C2021,TJL,m,Control,1,359,42.0,,,
C2021,TJL,m,Control,1,1112,40.0,43.0,42.0,40.0
C2021,TJL,m,Control,1,690,42.0,52.0,46.0,
C2021,TJL,m,Control,1,649,43.0,53.0,54.0,
C2021,TJL,m,Control,1,669,41.0,46.0,43.0,
C2021,TJL,f,Control,1,966,27.0,41.0,40.0,41.0
C2021,TJL,f,Control,1,1280,25.0,30.0,31.0,31.0
C2021,TJL,f,Control,1,715,43.0,50.0,48.0,
C2021,TJL,f,Control,1,1135,26.0,34.0,39.0,33.0
C2021,TJL,f,Control,1,795,30.0,34.0,40.0,41.0
C2021,TJL,f,Control,1,919,24.0,27.0,32.0,33.0
C2021,TJL,f,Control,1,848,26.0,31.0,34.0,
C2021,TJL,f,Control,1,861,31.0,40.0,46.0,45.0
C2021,TJL,m,Control,1,351,43.0,,,
C2021,TJL,m,Control,1,324,44.0,,,
C2021,TJL,m,Control,1,574,44.0,45.0,38.0,
C2021,TJL,m,Control,1,1128,35.0,37.0,39.0,34.0
C2021,TJL,m,Control,1,809,41.0,47.0,50.0,47.0
C2021,TJL,m,Control,1,1080,37.0,42.0,41.0,38.0
C2021,TJL,m,Control,1,999,43.0,48.0,52.0,48.0
C2021,TJL,m,Control,1,675,42.0,45.0,47.0,
C2021,TJL,m,Control,1,1048,37.0,44.0,46.0,44.0
C2021,TJL,f,Control,1,957,26.0,24.0,31.0,32.0
C2021,TJL,f,Control,1,1112,26.0,32.0,36.0,31.0
C2021,TJL,f,Control,1,921,35.0,39.0,45.0,45.0
C2021,TJL,f,Control,1,890,34.0,38.0,42.0,42.0
C2021,TJL,f,Control,1,1058,27.0,32.0,33.0,35.0
C2021,TJL,f,Control,1,1026,30.0,36.0,41.0,40.0
C2021,TJL,f,Control,1,1002,23.0,27.0,30.0,30.0
C2021,TJL,f,Control,1,929,29.0,34.0,40.0,37.0
C2021,TJL,m,Control,1,825,48.0,51.0,54.0,43.0
C2021,TJL,m,Control,1,658,38.0,37.0,41.0,
C2021,TJL,m,Control,1,695,41.0,41.0,27.0,
C2021,TJL,m,Control,1,992,44.0,47.0,51.0,52.0
C2021,TJL,m,Control,1,421,44.0,49.0,,
C2021,TJL,m,Control,1,559,46.0,48.0,28.0,
C2021,TJL,f,Control,1,1079,26.0,30.0,34.0,34.0
C2021,TJL,f,Control,1,836,26.0,29.0,34.0,36.0
C2021,TJL,f,Control,1,581,30.0,37.0,44.0,
C2021,TJL,f,Control,1,812,24.0,28.0,35.0,35.0
C2021,TJL,m,Control,1,609,37.0,40.0,39.0,
C2021,TJL,m,Control,1,749,44.0,53.0,50.0,28.0
C2021,TJL,m,Control,1,456,42.0,45.0,,
C2021,TJL,f,Control,1,894,26.0,34.0,36.0,32.0
C2021,TJL,f,Control,1,903,24.0,32.0,36.0,34.0
C2021,TJL,f,Control,1,740,47.0,56.0,63.0,50.0
C2021,TJL,f,Control,1,847,32.0,51.0,65.0,50.0
C2021,TJL,m,Control,1,894,45.0,50.0,50.0,52.0
C2021,TJL,m,Control,1,760,37.0,39.0,39.0,33.0
C2021,TJL,m,Control,1,724,44.0,46.0,47.0,
C2021,TJL,m,Control,1,485,33.0,37.0,,
C2021,TJL,m,Control,1,826,41.0,42.0,44.0,42.0
C2021,TJL,m,Control,1,334,46.0,,,
C2021,TJL,m,Control,1,856,45.0,47.0,48.0,49.0
C2021,TJL,m,Control,1,783,42.0,47.0,49.0,51.0
C2021,TJL,m,Control,1,726,41.0,44.0,44.0,
C2021,TJL,f,Control,1,1187,28.0,36.0,39.0,39.0
C2021,TJL,f,Control,1,883,30.0,38.0,41.0,42.0
C2021,TJL,f,Control,1,631,25.0,31.0,38.0,
C2021,TJL,f,Control,1,191,23.0,,,
C2021,TJL,f,Control,1,759,32.0,38.0,40.0,40.0
C2021,TJL,f,Control,1,562,42.0,51.0,49.0,
C2021,TJL,f,Control,1,548,38.0,48.0,,
C2021,TJL,f,Control,1,951,26.0,34.0,39.0,47.0
C2021,TJL,m,Control,1,415,34.0,38.0,,
C2021,TJL,m,Control,1,233,43.0,,,
C2021,TJL,m,Control,1,491,46.0,54.0,,
C2021,TJL,f,Control,1,1095,27.0,28.0,31.0,34.0
C2021,TJL,f,Control,1,808,29.0,36.0,39.0,35.0
C2021,TJL,f,Control,1,795,27.0,32.0,33.0,22.0
C2021,TJL,f,Control,1,595,25.0,29.0,31.0,
C2021,TJL,m,Control,1,721,47.0,50.0,51.0,
C2021,TJL,m,Control,1,729,51.0,55.0,58.0,
C2021,TJL,m,Control,1,628,43.0,46.0,47.0,
C2021,TJL,f,Control,1,1003,27.0,32.0,32.0,37.0
C2021,TJL,f,Control,1,645,26.0,28.0,28.0,
C2021,TJL,f,Control,1,647,30.0,32.0,32.0,
C2021,TJL,f,Control,1,897,32.0,36.0,39.0,36.0
C2021,TJL,m,Control,1,330,47.0,,,
C2021,TJL,m,Control,1,969,48.0,48.0,54.0,46.0
C2021,TJL,m,Control,1,568,40.0,42.0,42.0,
C2021,TJL,m,Control,1,599,46.0,45.0,53.0,
C2021,TJL,m,Control,1,934,42.0,43.0,48.0,47.0
C2021,TJL,m,Control,1,801,49.0,49.0,53.0,52.0
C2021,TJL,f,Control,1,990,26.0,30.0,36.0,29.0
C2021,TJL,f,Control,1,901,35.0,48.0,54.0,53.0
C2021,TJL,f,Control,1,900,27.0,34.0,41.0,43.0
C2021,TJL,f,Control,1,1184,28.0,27.0,30.0,32.0
C2021,TJL,m,Control,1,708,47.0,52.0,50.0,
C2021,TJL,m,Control,1,1169,42.0,46.0,46.0,40.0
C2021,TJL,m,Control,1,670,37.0,44.0,43.0,
C2021,TJL,f,Control,1,961,35.0,47.0,47.0,48.0
C2021,TJL,f,Control,1,1005,26.0,29.0,32.0,32.0
C2021,TJL,f,Control,1,624,23.0,29.0,28.0,
C2021,TJL,f,Control,1,865,36.0,37.0,40.0,39.0
C2021,TJL,m,Control,1,1088,31.0,40.0,43.0,41.0
C2021,TJL,m,Control,1,1067,41.0,44.0,46.0,37.0
C2021,TJL,m,Control,1,437,35.0,33.0,,
C2021,TJL,m,Control,1,585,48.0,55.0,42.0,
C2021,TJL,m,Control,1,961,38.0,50.0,48.0,42.0
C2021,TJL,m,Control,1,275,48.0,,,
C2021,TJL,f,Control,1,848,26.0,35.0,36.0,33.0
C2021,TJL,f,Control,1,998,31.0,40.0,44.0,45.0
C2021,TJL,f,Control,1,547,32.0,44.0,46.0,46.0
C2021,TJL,f,Control,1,753,32.0,42.0,37.0,44.0
C2021,TJL,m,Control,1,653,37.0,39.0,42.0,
C2021,TJL,m,Control,1,630,47.0,52.0,54.0,
C2021,TJL,m,Control,1,862,37.0,43.0,43.0,39.0
C2021,TJL,m,Control,1,557,45.0,48.0,43.0,
C2021,TJL,m,Control,1,240,44.0,,,
C2021,TJL,m,Control,1,380,42.0,46.0,,
C2021,TJL,f,Control,1,816,26.0,33.0,39.0,37.0
C2021,TJL,f,Control,1,687,38.0,52.0,58.0,
C2021,TJL,f,Control,1,851,25.0,34.0,40.0,34.0
C2021,TJL,f,Control,1,981,29.0,36.0,43.0,39.0
C2021,TJL,m,Control,1,729,38.0,44.0,44.0,
C2021,TJL,m,Control,1,496,41.0,46.0,,
C2021,TJL,m,Control,1,1166,40.0,41.0,42.0,41.0
C2021,TJL,f,Control,1,1008,27.0,36.0,34.0,35.0
C2021,TJL,f,Control,1,869,28.0,38.0,38.0,26.0
C2021,TJL,f,Control,1,1019,25.0,31.0,33.0,34.0
C2021,TJL,f,Control,1,1021,32.0,46.0,51.0,46.0
C2021,TJL,f,Control,1,978,35.0,50.0,56.0,62.0
C2021,TJL,f,Control,1,768,29.0,,46.0,26.0
C2021,TJL,f,Control,1,588,28.0,41.0,40.0,
C2021,TJL,f,Control,1,565,42.0,55.0,65.0,
C2021,TJL,m,Control,1,843,47.0,49.0,53.0,37.0
C2021,TJL,m,Control,1,337,58.0,,,
C2021,TJL,m,Control,1,967,44.0,46.0,45.0,45.0
C2021,TJL,m,Control,1,934,41.0,45.0,45.0,38.0
C2021,TJL,m,Control,1,673,38.0,48.0,49.0,
C2021,TJL,m,Control,1,473,28.0,35.0,,
C2021,TJL,f,Control,1,998,26.0,34.0,32.0,30.0
