population,cohort,site,sex,id,group,dose,age_initiation,status,dead,age,Rx(ppm),Unnamed: 11,weight_42d,weight_6m,weight_12m,maternal_age_days,parity,mouse
UM-HET3,C2004,UM,f,UM02590,Control,0,,dead,1,959,,,16.1,27.0,30.0,,,C2004|UM02590
UM-HET3,C2004,UM,f,UM02597,Control,0,,dead,1,929,,,15.2,23.9,27.9,,,C2004|UM02597
UM-HET3,C2004,UM,f,UM02604,Control,0,,dead,1,938,,,14.6,24.5,26.200001,,,C2004|UM02604
UM-HET3,C2004,UM,f,UM02611,Control,0,,dead,1,920,,,,32.400002,46.0,,,C2004|UM02611
UM-HET3,C2004,UM,f,UM02639,Control,0,,dead,1,496,,,17.6,23.700001,27.0,,,C2004|UM02639
UM-HET3,C2004,UM,f,UM02646,Control,0,,dead,1,868,,,16.6,24.200001,32.599998,,,C2004|UM02646
UM-HET3,C2004,UM,f,UM02653,Control,0,,dead,1,848,,,15.9,24.5,29.6,,,C2004|UM02653
UM-HET3,C2004,UM,f,UM02660,Control,0,,dead,1,1125,,,15.4,23.4,25.4,,,C2004|UM02660
UM-HET3,C2004,UM,f,UM02786,Control,0,,removed,0,641,,,,,,,,C2004|UM02786
UM-HET3,C2004,UM,f,UM02793,Control,0,,removed,0,641,,,,,,,,C2004|UM02793
UM-HET3,C2004,UM,f,UM02800,Control,0,,removed,0,641,,,,,,,,C2004|UM02800
UM-HET3,C2004,UM,f,UM02807,Control,0,,removed,0,1006,,,,,,,,C2004|UM02807
UM-HET3,C2004,UM,f,UM03185,Control,0,,dead,1,835,,,,29.5,36.400002,,,C2004|UM03185
UM-HET3,C2004,UM,f,UM03192,Control,0,,dead,1,803,,,,38.099998,41.700001,,,C2004|UM03192
UM-HET3,C2004,UM,f,UM03199,Control,0,,dead,1,945,,,19.700001,37.099998,44.299999,,,C2004|UM03199
UM-HET3,C2004,UM,f,UM03206,Control,0,,dead,1,1146,,,17.799999,32.900002,33.900002,,,C2004|UM03206
UM-HET3,C2004,UM,f,UM03213,Control,0,,dead,1,665,,,16.1,31.1,39.599998,,,C2004|UM03213
UM-HET3,C2004,UM,f,UM03220,Control,0,,dead,1,1210,,,17.0,27.200001,30.700001,,,C2004|UM03220
UM-HET3,C2004,UM,f,UM03227,Control,0,,dead,1,1122,,,16.6,34.700001,41.0,,,C2004|UM03227
UM-HET3,C2004,UM,f,UM03234,Control,0,,dead,1,583,,,15.1,23.200001,24.700001,,,C2004|UM03234
UM-HET3,C2004,UM,f,UM03283,Control,0,,dead,1,907,,,17.5,34.200001,45.299999,,,C2004|UM03283
UM-HET3,C2004,UM,f,UM03290,Control,0,,dead,1,887,,,17.6,28.299999,34.700001,,,C2004|UM03290
UM-HET3,C2004,UM,f,UM03297,Control,0,,dead,1,613,,,,29.9,35.299999,,,C2004|UM03297
UM-HET3,C2004,UM,f,UM03304,Control,0,,dead,1,905,,,15.5,26.200001,34.599998,,,C2004|UM03304
UM-HET3,C2004,UM,f,UM03430,Control,0,,dead,1,858,,,,29.5,38.299999,,,C2004|UM03430
UM-HET3,C2004,UM,f,UM03437,Control,0,,dead,1,703,,,,26.0,29.4,,,C2004|UM03437
UM-HET3,C2004,UM,f,UM03444,Control,0,,dead,1,804,,,,28.4,34.299999,,,C2004|UM03444
UM-HET3,C2004,UM,f,UM03451,Control,0,,dead,1,922,,,14.6,26.4,33.400002,,,C2004|UM03451
UM-HET3,C2004,UM,f,UM03500,Control,0,,dead,1,1111,,,17.6,28.4,36.799999,,,C2004|UM03500
UM-HET3,C2004,UM,f,UM03507,Control,0,,dead,1,637,,,15.7,21.700001,24.799999,,,C2004|UM03507
UM-HET3,C2004,UM,f,UM03514,Control,0,,dead,1,427,,,17.299999,29.0,36.400002,,,C2004|UM03514
UM-HET3,C2004,UM,f,UM03521,Control,0,,dead,1,1039,,,16.5,28.799999,35.0,,,C2004|UM03521
UM-HET3,C2004,UM,f,UM03780,Control,0,,dead,1,1032,,,17.700001,28.5,33.5,,,C2004|UM03780
UM-HET3,C2004,UM,f,UM03787,Control,0,,dead,1,927,,,18.5,26.200001,28.5,,,C2004|UM03787
UM-HET3,C2004,UM,f,UM03794,Control,0,,dead,1,800,,,,25.4,26.700001,,,C2004|UM03794
UM-HET3,C2004,UM,f,UM03801,Control,0,,dead,1,709,,,,30.799999,31.700001,,,C2004|UM03801
UM-HET3,C2004,UM,f,UM04669,Control,0,,dead,1,893,,,,29.5,30.799999,,,C2004|UM04669
UM-HET3,C2004,UM,f,UM04676,Control,0,,dead,1,1037,,,19.799999,42.799999,50.599998,,,C2004|UM04676
UM-HET3,C2004,UM,f,UM04683,Control,0,,dead,1,942,,,19.299999,30.200001,30.4,,,C2004|UM04683
UM-HET3,C2004,UM,f,UM04690,Control,0,,dead,1,861,,,,22.4,29.9,,,C2004|UM04690
UM-HET3,C2004,UM,f,UM04697,Control,0,,dead,1,911,,,,25.799999,29.4,,,C2004|UM04697
UM-HET3,C2004,UM,f,UM04704,Control,0,,dead,1,1022,,,18.0,29.200001,30.200001,,,C2004|UM04704
UM-HET3,C2004,UM,f,UM04711,Control,0,,dead,1,1050,,,15.9,21.9,23.4,,,C2004|UM04711
UM-HET3,C2004,UM,f,UM04718,Control,0,,dead,1,568,,,,25.299999,30.5,,,C2004|UM04718
UM-HET3,C2004,UM,f,UM04830,Control,0,,dead,1,722,,,,23.1,26.6,,,C2004|UM04830
UM-HET3,C2004,UM,f,UM04837,Control,0,,dead,1,687,,,,27.1,28.200001,,,C2004|UM04837
UM-HET3,C2004,UM,f,UM04844,Control,0,,dead,1,504,,,,23.1,23.200001,,,C2004|UM04844
UM-HET3,C2004,UM,f,UM04851,Control,0,,dead,1,772,,,,22.4,26.9,,,C2004|UM04851
UM-HET3,C2004,UM,f,UM04928,Control,0,,dead,1,826,,,,27.0,30.6,,,C2004|UM04928
UM-HET3,C2004,UM,f,UM04935,Control,0,,dead,1,971,,,16.1,25.299999,36.799999,,,C2004|UM04935
UM-HET3,C2004,UM,f,UM04942,Control,0,,dead,1,1008,,,17.4,28.299999,43.299999,,,C2004|UM04942
UM-HET3,C2004,UM,f,UM04949,Control,0,,dead,1,936,,,16.799999,30.6,36.299999,,,C2004|UM04949
UM-HET3,C2004,UM,m,UM00056,Control,0,,dead,1,838,,,,33.400002,43.099998,,,C2004|UM00056
UM-HET3,C2004,UM,m,UM00063,Control,0,,dead,1,687,,,,48.5,55.299999,,,C2004|UM00063
UM-HET3,C2004,UM,m,UM00070,Control,0,,dead,1,1033,,,17.799999,35.299999,45.099998,,,C2004|UM00070
UM-HET3,C2004,UM,m,UM00126,Control,0,,dead,1,910,,,21.6,40.400002,45.299999,,,C2004|UM00126
UM-HET3,C2004,UM,m,UM00133,Control,0,,dead,1,876,,,21.700001,41.299999,48.299999,,,C2004|UM00133
UM-HET3,C2004,UM,m,UM00140,Control,0,,dead,1,722,,,20.200001,38.799999,42.299999,,,C2004|UM00140
UM-HET3,C2004,UM,m,UM00203,Control,0,,dead,1,1305,,,19.200001,31.6,37.700001,,,C2004|UM00203
UM-HET3,C2004,UM,m,UM00210,Control,0,,dead,1,1134,,,18.0,33.400002,41.900002,,,C2004|UM00210
UM-HET3,C2004,UM,m,UM00217,Control,0,,dead,1,435,,,,44.099998,50.599998,,,C2004|UM00217
UM-HET3,C2004,UM,m,UM00343,Control,0,,removed,0,478,,,,,,,,C2004|UM00343
UM-HET3,C2004,UM,m,UM00350,Control,0,,dead,1,432,,,19.700001,34.799999,38.799999,,,C2004|UM00350
UM-HET3,C2004,UM,m,UM00357,Control,0,,removed,0,478,,,,,,,,C2004|UM00357
UM-HET3,C2004,UM,m,UM00455,Control,0,,removed,0,256,,,,,,,,C2004|UM00455
UM-HET3,C2004,UM,m,UM00462,Control,0,,removed,0,256,,,,,,,,C2004|UM00462
UM-HET3,C2004,UM,m,UM00469,Control,0,,removed,0,256,,,,,,,,C2004|UM00469
UM-HET3,C2004,UM,m,UM00525,Control,0,,dead,1,766,,,20.799999,40.099998,46.900002,,,C2004|UM00525
UM-HET3,C2004,UM,m,UM00532,Control,0,,dead,1,1004,,,21.200001,43.599998,47.299999,,,C2004|UM00532
UM-HET3,C2004,UM,m,UM00539,Control,0,,dead,1,1083,,,19.700001,35.099998,39.200001,,,C2004|UM00539
UM-HET3,C2004,UM,m,UM00623,Control,0,,dead,1,507,,,24.6,41.799999,36.700001,,,C2004|UM00623
UM-HET3,C2004,UM,m,UM00630,Control,0,,dead,1,644,,,21.5,34.900002,37.5,,,C2004|UM00630
UM-HET3,C2004,UM,m,UM00637,Control,0,,dead,1,321,,,24.9,44.599998,,,,C2004|UM00637
UM-HET3,C2004,UM,m,UM00721,Control,0,,dead,1,1121,,,21.299999,31.9,32.900002,,,C2004|UM00721
UM-HET3,C2004,UM,m,UM00728,Control,0,,dead,1,970,,,23.9,40.400002,44.799999,,,C2004|UM00728
UM-HET3,C2004,UM,m,UM00735,Control,0,,dead,1,893,,,22.200001,37.599998,39.5,,,C2004|UM00735
UM-HET3,C2004,UM,m,UM00742,Control,0,,dead,1,735,,,,41.0,46.700001,,,C2004|UM00742
UM-HET3,C2004,UM,m,UM00749,Control,0,,dead,1,835,,,,45.900002,46.799999,,,C2004|UM00749
UM-HET3,C2004,UM,m,UM00756,Control,0,,dead,1,692,,,,44.099998,49.299999,,,C2004|UM00756
UM-HET3,C2004,UM,m,UM00763,Control,0,,dead,1,1209,,,24.799999,38.900002,43.700001,,,C2004|UM00763
UM-HET3,C2004,UM,m,UM00770,Control,0,,dead,1,1011,,,22.700001,35.299999,42.599998,,,C2004|UM00770
UM-HET3,C2004,UM,m,UM00777,Control,0,,dead,1,728,,,25.799999,39.799999,48.0,,,C2004|UM00777
UM-HET3,C2004,UM,m,UM00924,Control,0,,dead,1,967,,,18.6,32.0,37.400002,,,C2004|UM00924
UM-HET3,C2004,UM,m,UM00931,Control,0,,dead,1,1103,,,22.0,40.299999,47.200001,,,C2004|UM00931
UM-HET3,C2004,UM,m,UM00938,Control,0,,dead,1,668,,,,48.299999,52.0,,,C2004|UM00938
UM-HET3,C2004,UM,m,UM01071,Control,0,,dead,1,972,,,24.6,32.299999,35.400002,,,C2004|UM01071
UM-HET3,C2004,UM,m,UM01078,Control,0,,dead,1,765,,,22.4,32.299999,38.299999,,,C2004|UM01078
UM-HET3,C2004,UM,m,UM01085,Control,0,,dead,1,790,,,24.0,35.799999,42.700001,,,C2004|UM01085
UM-HET3,C2004,UM,m,UM01190,Control,0,,dead,1,1135,,,21.700001,30.200001,36.200001,,,C2004|UM01190
UM-HET3,C2004,UM,m,UM01197,Control,0,,dead,1,592,,,,37.200001,42.400002,,,C2004|UM01197
UM-HET3,C2004,UM,m,UM01204,Control,0,,dead,1,717,,,,36.700001,42.400002,,,C2004|UM01204
UM-HET3,C2004,UM,m,UM01211,Control,0,,dead,1,768,,,,41.0,42.400002,,,C2004|UM01211
UM-HET3,C2004,UM,m,UM01218,Control,0,,dead,1,1115,,,19.700001,29.0,32.5,,,C2004|UM01218
UM-HET3,C2004,UM,m,UM01225,Control,0,,dead,1,912,,,,41.299999,47.700001,,,C2004|UM01225
UM-HET3,C2004,UM,m,UM01351,Control,0,,dead,1,949,,,23.4,36.299999,47.299999,,,C2004|UM01351
UM-HET3,C2004,UM,m,UM01358,Control,0,,dead,1,681,,,,37.599998,41.799999,,,C2004|UM01358
UM-HET3,C2004,UM,m,UM01365,Control,0,,dead,1,1047,,,22.0,40.5,45.799999,,,C2004|UM01365
UM-HET3,C2004,UM,m,UM01470,Control,0,,dead,1,1043,,,25.4,42.099998,48.900002,,,C2004|UM01470
UM-HET3,C2004,UM,m,UM01477,Control,0,,dead,1,1176,,,21.9,30.9,36.0,,,C2004|UM01477
UM-HET3,C2004,UM,m,UM01484,Control,0,,dead,1,1053,,,24.4,39.400002,45.700001,,,C2004|UM01484
UM-HET3,C2004,UM,m,UM01519,Control,0,,dead,1,983,,,25.700001,37.900002,47.299999,,,C2004|UM01519
UM-HET3,C2004,UM,m,UM01526,Control,0,,dead,1,995,,,21.700001,39.700001,49.299999,,,C2004|UM01526
UM-HET3,C2004,UM,m,UM01533,Control,0,,dead,1,995,,,23.5,41.200001,48.400002,,,C2004|UM01533
UM-HET3,C2004,UM,m,UM01799,Control,0,,removed,0,450,,,,,,,,C2004|UM01799
UM-HET3,C2004,UM,m,UM01806,Control,0,,removed,0,450,,,,,,,,C2004|UM01806
UM-HET3,C2004,UM,m,UM01813,Control,0,,removed,0,450,,,,,,,,C2004|UM01813
UM-HET3,C2004,UM,m,UM01974,Control,0,,dead,1,902,,,,34.799999,41.900002,,,C2004|UM01974
UM-HET3,C2004,UM,m,UM01981,Control,0,,dead,1,705,,,,35.599998,48.700001,,,C2004|UM01981
UM-HET3,C2004,UM,m,UM01988,Control,0,,dead,1,897,,,,30.6,41.5,,,C2004|UM01988
UM-HET3,C2004,UM,m,UM01995,Control,0,,dead,1,1111,,,18.200001,30.200001,35.900002,,,C2004|UM01995
UM-HET3,C2004,UM,m,UM02002,Control,0,,dead,1,674,,,,37.5,44.0,,,C2004|UM02002
UM-HET3,C2004,UM,m,UM02009,Control,0,,dead,1,988,,,18.6,30.299999,34.5,,,C2004|UM02009
UM-HET3,C2004,UM,m,UM02282,Control,0,,dead,1,995,,,17.0,29.1,36.5,,,C2004|UM02282
UM-HET3,C2004,UM,m,UM02289,Control,0,,dead,1,780,,,,28.200001,33.0,,,C2004|UM02289
UM-HET3,C2004,UM,m,UM02296,Control,0,,dead,1,1130,,,19.0,34.900002,43.200001,,,C2004|UM02296
UM-HET3,C2004,UM,m,UM02548,Control,0,,dead,1,866,,,18.4,32.799999,38.799999,,,C2004|UM02548
UM-HET3,C2004,UM,m,UM02555,Control,0,,dead,1,684,,,19.700001,45.0,54.0,,,C2004|UM02555
UM-HET3,C2004,UM,m,UM02562,Control,0,,dead,1,362,,,17.4,34.200001,,,,C2004|UM02562
UM-HET3,C2004,UM,m,UM02667,Control,0,,dead,1,890,,,,33.599998,41.099998,,,C2004|UM02667
UM-HET3,C2004,UM,m,UM02674,Control,0,,dead,1,783,,,,31.5,39.400002,,,C2004|UM02674
UM-HET3,C2004,UM,m,UM02681,Control,0,,dead,1,814,,,,31.200001,39.5,,,C2004|UM02681
UM-HET3,C2004,UM,m,UM02835,Control,0,,dead,1,872,,,,33.799999,40.900002,,,C2004|UM02835
UM-HET3,C2004,UM,m,UM02842,Control,0,,dead,1,979,,,20.4,34.099998,41.200001,,,C2004|UM02842
UM-HET3,C2004,UM,m,UM02849,Control,0,,dead,1,1193,,,20.9,32.099998,38.299999,,,C2004|UM02849
UM-HET3,C2004,UM,m,UM02856,Control,0,,removed,0,321,,,,,,,,C2004|UM02856
UM-HET3,C2004,UM,m,UM02863,Control,0,,removed,0,321,,,,,,,,C2004|UM02863
UM-HET3,C2004,UM,m,UM02870,Control,0,,removed,0,321,,,,,,,,C2004|UM02870
UM-HET3,C2004,UM,m,UM02919,Control,0,,removed,0,445,,,,,,,,C2004|UM02919
UM-HET3,C2004,UM,m,UM02926,Control,0,,removed,0,445,,,,,,,,C2004|UM02926
UM-HET3,C2004,UM,m,UM02933,Control,0,,removed,0,445,,,,,,,,C2004|UM02933
UM-HET3,C2004,UM,m,UM03045,Control,0,,dead,1,932,,,19.1,30.4,33.700001,,,C2004|UM03045
UM-HET3,C2004,UM,m,UM03052,Control,0,,dead,1,978,,,16.799999,29.799999,35.700001,,,C2004|UM03052
UM-HET3,C2004,UM,m,UM03059,Control,0,,dead,1,808,,,,38.099998,41.099998,,,C2004|UM03059
UM-HET3,C2004,UM,m,UM03241,Control,0,,dead,1,406,,,,46.200001,50.900002,,,C2004|UM03241
UM-HET3,C2004,UM,m,UM03248,Control,0,,dead,1,676,,,,37.799999,43.400002,,,C2004|UM03248
UM-HET3,C2004,UM,m,UM03255,Control,0,,dead,1,968,,,19.0,39.5,47.400002,,,C2004|UM03255
UM-HET3,C2004,UM,m,UM03458,Control,0,,dead,1,871,,,,33.900002,40.400002,,,C2004|UM03458
UM-HET3,C2004,UM,m,UM03465,Control,0,,dead,1,732,,,,37.299999,40.599998,,,C2004|UM03465
UM-HET3,C2004,UM,m,UM03472,Control,0,,dead,1,1136,,,18.700001,30.6,35.599998,,,C2004|UM03472
UM-HET3,C2004,UM,m,UM03570,Control,0,,dead,1,870,,,19.700001,33.5,42.400002,,,C2004|UM03570
UM-HET3,C2004,UM,m,UM03577,Control,0,,dead,1,390,,,22.299999,41.099998,50.400002,,,C2004|UM03577
UM-HET3,C2004,UM,m,UM03584,Control,0,,dead,1,506,,,20.5,35.900002,45.400002,,,C2004|UM03584
UM-HET3,C2004,UM,m,UM03591,Control,0,,dead,1,736,,,17.200001,28.1,31.9,,,C2004|UM03591
UM-HET3,C2004,UM,m,UM03598,Control,0,,dead,1,681,,,18.6,30.9,35.700001,,,C2004|UM03598
UM-HET3,C2004,UM,m,UM03605,Control,0,,dead,1,1020,,,17.0,30.700001,32.599998,,,C2004|UM03605
UM-HET3,C2004,UM,m,UM03738,Control,0,,dead,1,957,,,19.299999,29.9,37.400002,,,C2004|UM03738
UM-HET3,C2004,UM,m,UM03745,Control,0,,dead,1,727,,,,39.5,48.299999,,,C2004|UM03745
UM-HET3,C2004,UM,m,UM03752,Control,0,,dead,1,810,,,,36.099998,48.099998,,,C2004|UM03752
UM-HET3,C2004,UM,m,UM04046,Control,0,,dead,1,657,,,20.799999,37.5,43.299999,,,C2004|UM04046
UM-HET3,C2004,UM,m,UM04053,Control,0,,dead,1,995,,,23.5,40.700001,45.0,,,C2004|UM04053
UM-HET3,C2004,UM,m,UM04060,Control,0,,dead,1,812,,,22.200001,43.299999,52.0,,,C2004|UM04060
UM-HET3,C2004,UM,m,UM04144,Control,0,,dead,1,526,,,21.200001,44.700001,48.400002,,,C2004|UM04144
UM-HET3,C2004,UM,m,UM04151,Control,0,,dead,1,828,,,19.799999,36.299999,43.299999,,,C2004|UM04151
UM-HET3,C2004,UM,m,UM04158,Control,0,,dead,1,840,,,22.700001,37.5,44.0,,,C2004|UM04158
UM-HET3,C2004,UM,m,UM04165,Control,0,,removed,0,339,,,,,,,,C2004|UM04165
UM-HET3,C2004,UM,m,UM04172,Control,0,,removed,0,339,,,,,,,,C2004|UM04172
UM-HET3,C2004,UM,m,UM04179,Control,0,,removed,0,339,,,,,,,,C2004|UM04179
UM-HET3,C2004,UM,m,UM04256,Control,0,,dead,1,1161,,,21.4,39.5,41.700001,,,C2004|UM04256
UM-HET3,C2004,UM,m,UM04263,Control,0,,dead,1,811,,,,39.099998,43.5,,,C2004|UM04263
UM-HET3,C2004,UM,m,UM04270,Control,0,,dead,1,1161,,,20.799999,30.299999,30.5,,,C2004|UM04270
UM-HET3,C2004,UM,m,UM04319,Control,0,,dead,1,976,,,25.299999,45.0,48.700001,,,C2004|UM04319
UM-HET3,C2004,UM,m,UM04326,Control,0,,dead,1,304,,,24.200001,45.099998,,,,C2004|UM04326
UM-HET3,C2004,UM,m,UM04333,Control,0,,dead,1,776,,,23.200001,38.0,38.900002,,,C2004|UM04333
UM-HET3,C2004,UM,m,UM04515,Control,0,,removed,0,231,,,,,,,,C2004|UM04515
UM-HET3,C2004,UM,m,UM04522,Control,0,,removed,0,231,,,,,,,,C2004|UM04522
UM-HET3,C2004,UM,m,UM04529,Control,0,,removed,0,231,,,,,,,,C2004|UM04529
UM-HET3,C2004,UM,m,UM04578,Control,0,,dead,1,868,,,,38.700001,42.900002,,,C2004|UM04578
UM-HET3,C2004,UM,m,UM04585,Control,0,,dead,1,989,,,23.1,43.799999,43.700001,,,C2004|UM04585
UM-HET3,C2004,UM,m,UM04592,Control,0,,dead,1,589,,,,44.200001,44.5,,,C2004|UM04592
UM-HET3,C2004,UM,m,UM04725,Control,0,,dead,1,544,,,20.5,39.5,41.400002,,,C2004|UM04725
UM-HET3,C2004,UM,m,UM04732,Control,0,,dead,1,1024,,,19.799999,37.0,44.299999,,,C2004|UM04732
UM-HET3,C2004,UM,m,UM04739,Control,0,,dead,1,822,,,22.1,40.299999,40.799999,,,C2004|UM04739
UM-HET3,C2004,UM,m,UM04809,Control,0,,dead,1,832,,,,33.5,43.400002,,,C2004|UM04809
UM-HET3,C2004,UM,m,UM04816,Control,0,,dead,1,778,,,,33.700001,39.400002,,,C2004|UM04816
UM-HET3,C2004,UM,m,UM04823,Control,0,,dead,1,835,,,,33.299999,39.799999,,,C2004|UM04823
UM-HET3,C2004,UM,m,UM04907,Control,0,,dead,1,1048,,,17.799999,28.299999,35.799999,,,C2004|UM04907
UM-HET3,C2004,UM,m,UM04914,Control,0,,dead,1,863,,,,42.099998,50.400002,,,C2004|UM04914
UM-HET3,C2004,UM,m,UM04921,Control,0,,dead,1,859,,,,37.400002,38.799999,,,C2004|UM04921
UM-HET3,C2004,UT,f,UT00076,Control,0,,dead,1,1036,,,,,,126.0,2.0,C2004|UT00076
UM-HET3,C2004,UT,f,UT00077,Control,0,,dead,1,764,,,,,,126.0,2.0,C2004|UT00077
UM-HET3,C2004,UT,f,UT00078,Control,0,,dead,1,906,,,,,,126.0,2.0,C2004|UT00078
UM-HET3,C2004,UT,f,UT00079,Control,0,,dead,1,919,,,,,,126.0,2.0,C2004|UT00079
UM-HET3,C2004,UT,f,UT00092,Control,0,,dead,1,1048,,,,,,123.0,2.0,C2004|UT00092
UM-HET3,C2004,UT,f,UT00093,Control,0,,dead,1,941,,,,,,123.0,2.0,C2004|UT00093
UM-HET3,C2004,UT,f,UT00095,Control,0,,dead,1,423,,,,,,122.0,2.0,C2004|UT00095
UM-HET3,C2004,UT,f,UT00096,Control,0,,dead,1,1119,,,,,,122.0,2.0,C2004|UT00096
UM-HET3,C2004,UT,f,UT00167,Control,0,,dead,1,906,,,,,,121.0,2.0,C2004|UT00167
UM-HET3,C2004,UT,f,UT00169,Control,0,,dead,1,1021,,,,,,121.0,2.0,C2004|UT00169
UM-HET3,C2004,UT,f,UT00170,Control,0,,dead,1,989,,,,,,121.0,2.0,C2004|UT00170
UM-HET3,C2004,UT,f,UT00171,Control,0,,dead,1,695,,,,,,121.0,2.0,C2004|UT00171
UM-HET3,C2004,UT,f,UT00225,Control,0,,dead,1,749,,,,,,130.0,3.0,C2004|UT00225
UM-HET3,C2004,UT,f,UT00227,Control,0,,dead,1,1115,,,,,,128.0,3.0,C2004|UT00227
UM-HET3,C2004,UT,f,UT00228,Control,0,,dead,1,811,,,,,,128.0,3.0,C2004|UT00228
UM-HET3,C2004,UT,f,UT00229,Control,0,,dead,1,867,,,,,,128.0,3.0,C2004|UT00229
UM-HET3,C2004,UT,f,UT00301,Control,0,,dead,1,739,,,,,,144.0,3.0,C2004|UT00301
UM-HET3,C2004,UT,f,UT00302,Control,0,,dead,1,977,,,,,,151.0,4.0,C2004|UT00302
UM-HET3,C2004,UT,f,UT00303,Control,0,,dead,1,707,,,,,,151.0,4.0,C2004|UT00303
UM-HET3,C2004,UT,f,UT00304,Control,0,,dead,1,618,,,,,,151.0,4.0,C2004|UT00304
UM-HET3,C2004,UT,f,UT00423,Control,0,,dead,1,1087,,,,,,164.0,3.0,C2004|UT00423
UM-HET3,C2004,UT,f,UT00424,Control,0,,dead,1,859,,,,,,164.0,3.0,C2004|UT00424
UM-HET3,C2004,UT,f,UT00425,Control,0,,dead,1,777,,,,,,164.0,3.0,C2004|UT00425
UM-HET3,C2004,UT,f,UT00426,Control,0,,dead,1,718,,,,,,164.0,3.0,C2004|UT00426
UM-HET3,C2004,UT,f,UT00434,Control,0,,dead,1,1029,,,,,,168.0,5.0,C2004|UT00434
UM-HET3,C2004,UT,f,UT00437,Control,0,,dead,1,973,,,,,,179.0,4.0,C2004|UT00437
UM-HET3,C2004,UT,f,UT00438,Control,0,,dead,1,1065,,,,,,179.0,4.0,C2004|UT00438
UM-HET3,C2004,UT,f,UT00439,Control,0,,dead,1,808,,,,,,179.0,4.0,C2004|UT00439
UM-HET3,C2004,UT,f,UT00453,Control,0,,dead,1,861,,,,,,178.0,4.0,C2004|UT00453
UM-HET3,C2004,UT,f,UT00454,Control,0,,dead,1,695,,,,,,178.0,4.0,C2004|UT00454
UM-HET3,C2004,UT,f,UT00455,Control,0,,dead,1,773,,,,,,178.0,4.0,C2004|UT00455
UM-HET3,C2004,UT,f,UT00456,Control,0,,dead,1,948,,,,,,178.0,4.0,C2004|UT00456
UM-HET3,C2004,UT,f,UT00504,Control,0,,dead,1,685,,,,,,193.0,5.0,C2004|UT00504
UM-HET3,C2004,UT,f,UT00505,Control,0,,dead,1,1147,,,,,,193.0,5.0,C2004|UT00505
UM-HET3,C2004,UT,f,UT00506,Control,0,,dead,1,1019,,,,,,193.0,5.0,C2004|UT00506
UM-HET3,C2004,UT,f,UT00507,Control,0,,dead,1,1017,,,,,,193.0,5.0,C2004|UT00507
UM-HET3,C2004,UT,f,UT00548,Control,0,,dead,1,701,,,,,,192.0,4.0,C2004|UT00548
UM-HET3,C2004,UT,f,UT00549,Control,0,,dead,1,732,,,,,,192.0,4.0,C2004|UT00549
UM-HET3,C2004,UT,f,UT00550,Control,0,,dead,1,900,,,,,,193.0,4.0,C2004|UT00550
UM-HET3,C2004,UT,f,UT00551,Control,0,,dead,1,998,,,,,,193.0,4.0,C2004|UT00551
UM-HET3,C2004,UT,f,UT00585,Control,0,,dead,1,794,,,,,,205.0,5.0,C2004|UT00585
UM-HET3,C2004,UT,f,UT00586,Control,0,,dead,1,268,,,,,,205.0,5.0,C2004|UT00586
UM-HET3,C2004,UT,f,UT00587,Control,0,,dead,1,975,,,,,,205.0,5.0,C2004|UT00587
UM-HET3,C2004,UT,f,UT00588,Control,0,,dead,1,958,,,,,,205.0,5.0,C2004|UT00588
UM-HET3,C2004,UT,f,UT00605,Control,0,,dead,1,863,,,,,,215.0,5.0,C2004|UT00605
UM-HET3,C2004,UT,f,UT00606,Control,0,,dead,1,740,,,,,,215.0,5.0,C2004|UT00606
UM-HET3,C2004,UT,f,UT00607,Control,0,,dead,1,1188,,,,,,213.0,5.0,C2004|UT00607
UM-HET3,C2004,UT,f,UT00608,Control,0,,dead,1,1040,,,,,,213.0,5.0,C2004|UT00608
UM-HET3,C2004,UT,f,UT00615,Control,0,,dead,1,922,,,,,,213.0,5.0,C2004|UT00615
UM-HET3,C2004,UT,f,UT00616,Control,0,,dead,1,1131,,,,,,211.0,5.0,C2004|UT00616
UM-HET3,C2004,UT,f,UT00617,Control,0,,dead,1,891,,,,,,211.0,5.0,C2004|UT00617
UM-HET3,C2004,UT,f,UT00618,Control,0,,dead,1,776,,,,,,211.0,5.0,C2004|UT00618
UM-HET3,C2004,UT,f,UT00619,Control,0,,dead,1,1012,,,,,,211.0,5.0,C2004|UT00619
UM-HET3,C2004,UT,f,UT00620,Control,0,,dead,1,1169,,,,,,211.0,5.0,C2004|UT00620
UM-HET3,C2004,UT,f,UT00621,Control,0,,dead,1,803,,,,,,211.0,5.0,C2004|UT00621
UM-HET3,C2004,UT,f,UT00622,Control,0,,dead,1,983,,,,,,211.0,5.0,C2004|UT00622
UM-HET3,C2004,UT,f,UT00626,Control,0,,dead,1,806,,,,,,219.0,5.0,C2004|UT00626
UM-HET3,C2004,UT,f,UT00627,Control,0,,dead,1,668,,,,,,219.0,5.0,C2004|UT00627
UM-HET3,C2004,UT,f,UT00628,Control,0,,dead,1,1153,,,,,,219.0,5.0,C2004|UT00628
UM-HET3,C2004,UT,f,UT00629,Control,0,,dead,1,489,,,,,,219.0,5.0,C2004|UT00629
UM-HET3,C2004,UT,f,UT00630,Control,0,,dead,1,1046,,,,,,219.0,5.0,C2004|UT00630
UM-HET3,C2004,UT,f,UT00631,Control,0,,dead,1,796,,,,,,219.0,5.0,C2004|UT00631
